region_1,region_2,technology_1,timestep_4,scenario,parameter,value
East,EastSouth,solar,h6230,scenarioA,avaConv,0.2222
East,EastSouth,solar,h6231,scenarioA,avaConv,0.1439
East,EastSouth,solar,h6232,scenarioA,avaConv,0.0832
East,EastSouth,solar,h6233,scenarioA,avaConv,0.0413
East,EastSouth,solar,h6234,scenarioA,avaConv,0.0172
East,EastSouth,solar,h6235,scenarioA,avaConv,0.0015
East,EastSouth,solar,h6236,scenarioA,avaConv,0
East,EastSouth,solar,h6237,scenarioA,avaConv,0
East,EastSouth,solar,h6238,scenarioA,avaConv,0
East,EastSouth,solar,h6239,scenarioA,avaConv,0
East,EastSouth,solar,h6240,scenarioA,avaConv,0
East,EastSouth,solar,h6241,scenarioA,avaConv,0
East,EastSouth,solar,h6242,scenarioA,avaConv,0
East,EastSouth,solar,h6243,scenarioA,avaConv,0
East,EastSouth,solar,h6244,scenarioA,avaConv,0
East,EastSouth,solar,h6245,scenarioA,avaConv,0
East,EastSouth,solar,h6246,scenarioA,avaConv,0.0001
East,EastSouth,solar,h6247,scenarioA,avaConv,0.0184
East,EastSouth,solar,h6248,scenarioA,avaConv,0.1
East,EastSouth,solar,h6249,scenarioA,avaConv,0.2154
East,EastSouth,solar,h6250,scenarioA,avaConv,0.3174
East,EastSouth,solar,h6251,scenarioA,avaConv,0.3809
East,EastSouth,solar,h6252,scenarioA,avaConv,0.4119
East,EastSouth,solar,h6253,scenarioA,avaConv,0.3982
East,EastSouth,solar,h6254,scenarioA,avaConv,0.3501
East,EastSouth,solar,h6255,scenarioA,avaConv,0.2915
East,EastSouth,solar,h6256,scenarioA,avaConv,0.2164
East,EastSouth,solar,h6257,scenarioA,avaConv,0.1245
East,EastSouth,solar,h6258,scenarioA,avaConv,0.044
East,EastSouth,solar,h6259,scenarioA,avaConv,0.0026
East,EastSouth,solar,h6260,scenarioA,avaConv,0
East,EastSouth,solar,h6261,scenarioA,avaConv,0
East,EastSouth,solar,h6262,scenarioA,avaConv,0
East,EastSouth,solar,h6263,scenarioA,avaConv,0
East,EastSouth,solar,h6264,scenarioA,avaConv,0
East,EastSouth,solar,h6265,scenarioA,avaConv,0
East,EastSouth,solar,h6266,scenarioA,avaConv,0
East,EastSouth,solar,h6267,scenarioA,avaConv,0
East,EastSouth,solar,h6268,scenarioA,avaConv,0
East,EastSouth,solar,h6269,scenarioA,avaConv,0
East,EastSouth,solar,h6270,scenarioA,avaConv,0.0001
East,EastSouth,solar,h6271,scenarioA,avaConv,0.0205
East,EastSouth,solar,h6272,scenarioA,avaConv,0.105
East,EastSouth,solar,h6273,scenarioA,avaConv,0.2108
East,EastSouth,solar,h6274,scenarioA,avaConv,0.2957
East,EastSouth,solar,h6275,scenarioA,avaConv,0.357
East,EastSouth,solar,h6276,scenarioA,avaConv,0.3804
East,EastSouth,solar,h6277,scenarioA,avaConv,0.3697
East,EastSouth,solar,h6278,scenarioA,avaConv,0.3269
East,EastSouth,solar,h6279,scenarioA,avaConv,0.2803
East,EastSouth,solar,h6280,scenarioA,avaConv,0.2103
East,EastSouth,solar,h6281,scenarioA,avaConv,0.124
East,EastSouth,solar,h6282,scenarioA,avaConv,0.0399
East,EastSouth,solar,h6283,scenarioA,avaConv,0.002
East,EastSouth,solar,h6284,scenarioA,avaConv,0
East,EastSouth,solar,h6285,scenarioA,avaConv,0
East,EastSouth,solar,h6286,scenarioA,avaConv,0
East,EastSouth,solar,h6287,scenarioA,avaConv,0
East,EastSouth,solar,h6288,scenarioA,avaConv,0
East,EastSouth,solar,h6289,scenarioA,avaConv,0
East,EastSouth,solar,h6290,scenarioA,avaConv,0
East,EastSouth,solar,h6291,scenarioA,avaConv,0
East,EastSouth,solar,h6292,scenarioA,avaConv,0
East,EastSouth,solar,h6293,scenarioA,avaConv,0
East,EastSouth,solar,h6294,scenarioA,avaConv,0
East,EastSouth,solar,h6295,scenarioA,avaConv,0.0127
East,EastSouth,solar,h6296,scenarioA,avaConv,0.07
East,EastSouth,solar,h6297,scenarioA,avaConv,0.1478
East,EastSouth,solar,h6298,scenarioA,avaConv,0.2234
East,EastSouth,solar,h6299,scenarioA,avaConv,0.2923
East,EastSouth,solar,h6300,scenarioA,avaConv,0.3363
East,EastSouth,solar,h6301,scenarioA,avaConv,0.3236
East,EastSouth,solar,h6302,scenarioA,avaConv,0.2982
East,EastSouth,solar,h6303,scenarioA,avaConv,0.2675
East,EastSouth,solar,h6304,scenarioA,avaConv,0.2048
East,EastSouth,solar,h6305,scenarioA,avaConv,0.1243
East,EastSouth,solar,h6306,scenarioA,avaConv,0.0397
East,EastSouth,solar,h6307,scenarioA,avaConv,0.0016
East,EastSouth,solar,h6308,scenarioA,avaConv,0
East,EastSouth,solar,h6309,scenarioA,avaConv,0
East,EastSouth,solar,h6310,scenarioA,avaConv,0
East,EastSouth,solar,h6311,scenarioA,avaConv,0
East,EastSouth,solar,h6312,scenarioA,avaConv,0
East,EastSouth,solar,h6313,scenarioA,avaConv,0
East,EastSouth,solar,h6314,scenarioA,avaConv,0
East,EastSouth,solar,h6315,scenarioA,avaConv,0
East,EastSouth,solar,h6316,scenarioA,avaConv,0
East,EastSouth,solar,h6317,scenarioA,avaConv,0
East,EastSouth,solar,h6318,scenarioA,avaConv,0
East,EastSouth,solar,h6319,scenarioA,avaConv,0.0185
East,EastSouth,solar,h6320,scenarioA,avaConv,0.1082
East,EastSouth,solar,h6321,scenarioA,avaConv,0.24
East,EastSouth,solar,h6322,scenarioA,avaConv,0.3644
East,EastSouth,solar,h6323,scenarioA,avaConv,0.4599
East,EastSouth,solar,h6324,scenarioA,avaConv,0.5006
East,EastSouth,solar,h6325,scenarioA,avaConv,0.4863
East,EastSouth,solar,h6326,scenarioA,avaConv,0.4386
East,EastSouth,solar,h6327,scenarioA,avaConv,0.364
East,EastSouth,solar,h6328,scenarioA,avaConv,0.2686
East,EastSouth,solar,h6329,scenarioA,avaConv,0.1497
East,EastSouth,solar,h6330,scenarioA,avaConv,0.0406
East,EastSouth,solar,h6331,scenarioA,avaConv,0.0011
East,EastSouth,solar,h6332,scenarioA,avaConv,0
East,EastSouth,solar,h6333,scenarioA,avaConv,0
East,EastSouth,solar,h6334,scenarioA,avaConv,0
East,EastSouth,solar,h6335,scenarioA,avaConv,0
East,EastSouth,solar,h6336,scenarioA,avaConv,0
East,EastSouth,solar,h6337,scenarioA,avaConv,0
East,EastSouth,solar,h6338,scenarioA,avaConv,0
East,EastSouth,solar,h6339,scenarioA,avaConv,0
East,EastSouth,solar,h6340,scenarioA,avaConv,0
East,EastSouth,solar,h6341,scenarioA,avaConv,0
East,EastSouth,solar,h6342,scenarioA,avaConv,0
East,EastSouth,solar,h6343,scenarioA,avaConv,0.0127
East,EastSouth,solar,h6344,scenarioA,avaConv,0.0774
East,EastSouth,solar,h6345,scenarioA,avaConv,0.1468
East,EastSouth,solar,h6346,scenarioA,avaConv,0.2027
East,EastSouth,solar,h6347,scenarioA,avaConv,0.245
East,EastSouth,solar,h6348,scenarioA,avaConv,0.253
East,EastSouth,solar,h6349,scenarioA,avaConv,0.2322
East,EastSouth,solar,h6350,scenarioA,avaConv,0.1966
East,EastSouth,solar,h6351,scenarioA,avaConv,0.1493
East,EastSouth,solar,h6352,scenarioA,avaConv,0.1121
East,EastSouth,solar,h6353,scenarioA,avaConv,0.0641
East,EastSouth,solar,h6354,scenarioA,avaConv,0.0184
East,EastSouth,solar,h6355,scenarioA,avaConv,0.0008
East,EastSouth,solar,h6356,scenarioA,avaConv,0
East,EastSouth,solar,h6357,scenarioA,avaConv,0
East,EastSouth,solar,h6358,scenarioA,avaConv,0
East,EastSouth,solar,h6359,scenarioA,avaConv,0
East,EastSouth,solar,h6360,scenarioA,avaConv,0
East,EastSouth,solar,h6361,scenarioA,avaConv,0
East,EastSouth,solar,h6362,scenarioA,avaConv,0
East,EastSouth,solar,h6363,scenarioA,avaConv,0
East,EastSouth,solar,h6364,scenarioA,avaConv,0
East,EastSouth,solar,h6365,scenarioA,avaConv,0
East,EastSouth,solar,h6366,scenarioA,avaConv,0
East,EastSouth,solar,h6367,scenarioA,avaConv,0.0049
East,EastSouth,solar,h6368,scenarioA,avaConv,0.0356
East,EastSouth,solar,h6369,scenarioA,avaConv,0.0829
East,EastSouth,solar,h6370,scenarioA,avaConv,0.1366
East,EastSouth,solar,h6371,scenarioA,avaConv,0.1851
East,EastSouth,solar,h6372,scenarioA,avaConv,0.2268
East,EastSouth,solar,h6373,scenarioA,avaConv,0.2508
East,EastSouth,solar,h6374,scenarioA,avaConv,0.2577
East,EastSouth,solar,h6375,scenarioA,avaConv,0.2131
East,EastSouth,solar,h6376,scenarioA,avaConv,0.1469
East,EastSouth,solar,h6377,scenarioA,avaConv,0.0872
East,EastSouth,solar,h6378,scenarioA,avaConv,0.0244
East,EastSouth,solar,h6379,scenarioA,avaConv,0.0009
East,EastSouth,solar,h6380,scenarioA,avaConv,0
East,EastSouth,solar,h6381,scenarioA,avaConv,0
East,EastSouth,solar,h6382,scenarioA,avaConv,0
East,EastSouth,solar,h6383,scenarioA,avaConv,0
East,EastSouth,solar,h6384,scenarioA,avaConv,0
East,EastSouth,solar,h6385,scenarioA,avaConv,0
East,EastSouth,solar,h6386,scenarioA,avaConv,0
East,EastSouth,solar,h6387,scenarioA,avaConv,0
East,EastSouth,solar,h6388,scenarioA,avaConv,0
East,EastSouth,solar,h6389,scenarioA,avaConv,0
East,EastSouth,solar,h6390,scenarioA,avaConv,0
East,EastSouth,solar,h6391,scenarioA,avaConv,0.0119
East,EastSouth,solar,h6392,scenarioA,avaConv,0.0817
East,EastSouth,solar,h6393,scenarioA,avaConv,0.1804
East,EastSouth,solar,h6394,scenarioA,avaConv,0.2772
East,EastSouth,solar,h6395,scenarioA,avaConv,0.3379
East,EastSouth,solar,h6396,scenarioA,avaConv,0.3543
East,EastSouth,solar,h6397,scenarioA,avaConv,0.3521
East,EastSouth,solar,h6398,scenarioA,avaConv,0.3388
East,EastSouth,solar,h6399,scenarioA,avaConv,0.2903
East,EastSouth,solar,h6400,scenarioA,avaConv,0.2018
East,EastSouth,solar,h6401,scenarioA,avaConv,0.1107
East,EastSouth,solar,h6402,scenarioA,avaConv,0.0297
East,EastSouth,solar,h6403,scenarioA,avaConv,0.0009
East,EastSouth,solar,h6404,scenarioA,avaConv,0
East,EastSouth,solar,h6405,scenarioA,avaConv,0
East,EastSouth,solar,h6406,scenarioA,avaConv,0
East,EastSouth,solar,h6407,scenarioA,avaConv,0
East,EastSouth,solar,h6408,scenarioA,avaConv,0
East,EastSouth,solar,h6409,scenarioA,avaConv,0
East,EastSouth,solar,h6410,scenarioA,avaConv,0
East,EastSouth,solar,h6411,scenarioA,avaConv,0
East,EastSouth,solar,h6412,scenarioA,avaConv,0
East,EastSouth,solar,h6413,scenarioA,avaConv,0
East,EastSouth,solar,h6414,scenarioA,avaConv,0
East,EastSouth,solar,h6415,scenarioA,avaConv,0.0114
East,EastSouth,solar,h6416,scenarioA,avaConv,0.0782
East,EastSouth,solar,h6417,scenarioA,avaConv,0.1845
East,EastSouth,solar,h6418,scenarioA,avaConv,0.3009
East,EastSouth,solar,h6419,scenarioA,avaConv,0.3934
East,EastSouth,solar,h6420,scenarioA,avaConv,0.4326
East,EastSouth,solar,h6421,scenarioA,avaConv,0.4
East,EastSouth,solar,h6422,scenarioA,avaConv,0.334
East,EastSouth,solar,h6423,scenarioA,avaConv,0.2595
East,EastSouth,solar,h6424,scenarioA,avaConv,0.1815
East,EastSouth,solar,h6425,scenarioA,avaConv,0.0923
East,EastSouth,solar,h6426,scenarioA,avaConv,0.0229
East,EastSouth,solar,h6427,scenarioA,avaConv,0.0006
East,EastSouth,solar,h6428,scenarioA,avaConv,0
East,EastSouth,solar,h6429,scenarioA,avaConv,0
East,EastSouth,solar,h6430,scenarioA,avaConv,0
East,EastSouth,solar,h6431,scenarioA,avaConv,0
East,EastSouth,solar,h6432,scenarioA,avaConv,0
East,EastSouth,solar,h6433,scenarioA,avaConv,0
East,EastSouth,solar,h6434,scenarioA,avaConv,0
East,EastSouth,solar,h6435,scenarioA,avaConv,0
East,EastSouth,solar,h6436,scenarioA,avaConv,0
East,EastSouth,solar,h6437,scenarioA,avaConv,0
East,EastSouth,solar,h6438,scenarioA,avaConv,0
East,EastSouth,solar,h6439,scenarioA,avaConv,0.0096
East,EastSouth,solar,h6440,scenarioA,avaConv,0.0642
East,EastSouth,solar,h6441,scenarioA,avaConv,0.1627
East,EastSouth,solar,h6442,scenarioA,avaConv,0.2747
East,EastSouth,solar,h6443,scenarioA,avaConv,0.3612
East,EastSouth,solar,h6444,scenarioA,avaConv,0.3991
East,EastSouth,solar,h6445,scenarioA,avaConv,0.3663
East,EastSouth,solar,h6446,scenarioA,avaConv,0.3005
East,EastSouth,solar,h6447,scenarioA,avaConv,0.2334
East,EastSouth,solar,h6448,scenarioA,avaConv,0.1615
East,EastSouth,solar,h6449,scenarioA,avaConv,0.0874
East,EastSouth,solar,h6450,scenarioA,avaConv,0.0202
East,EastSouth,solar,h6451,scenarioA,avaConv,0.0006
East,EastSouth,solar,h6452,scenarioA,avaConv,0
East,EastSouth,solar,h6453,scenarioA,avaConv,0
East,EastSouth,solar,h6454,scenarioA,avaConv,0
East,EastSouth,solar,h6455,scenarioA,avaConv,0
East,EastSouth,solar,h6456,scenarioA,avaConv,0
East,EastSouth,solar,h6457,scenarioA,avaConv,0
East,EastSouth,solar,h6458,scenarioA,avaConv,0
East,EastSouth,solar,h6459,scenarioA,avaConv,0
East,EastSouth,solar,h6460,scenarioA,avaConv,0
East,EastSouth,solar,h6461,scenarioA,avaConv,0
East,EastSouth,solar,h6462,scenarioA,avaConv,0
East,EastSouth,solar,h6463,scenarioA,avaConv,0.0132
East,EastSouth,solar,h6464,scenarioA,avaConv,0.1018
East,EastSouth,solar,h6465,scenarioA,avaConv,0.2512
East,EastSouth,solar,h6466,scenarioA,avaConv,0.3978
East,EastSouth,solar,h6467,scenarioA,avaConv,0.495
East,EastSouth,solar,h6468,scenarioA,avaConv,0.501
East,EastSouth,solar,h6469,scenarioA,avaConv,0.448
East,EastSouth,solar,h6470,scenarioA,avaConv,0.3975
East,EastSouth,solar,h6471,scenarioA,avaConv,0.3342
East,EastSouth,solar,h6472,scenarioA,avaConv,0.2472
East,EastSouth,solar,h6473,scenarioA,avaConv,0.1327
East,EastSouth,solar,h6474,scenarioA,avaConv,0.0301
East,EastSouth,solar,h6475,scenarioA,avaConv,0.0005
East,EastSouth,solar,h6476,scenarioA,avaConv,0
East,EastSouth,solar,h6477,scenarioA,avaConv,0
East,EastSouth,solar,h6478,scenarioA,avaConv,0
East,EastSouth,solar,h6479,scenarioA,avaConv,0
East,EastSouth,solar,h6480,scenarioA,avaConv,0
East,EastSouth,solar,h6481,scenarioA,avaConv,0
East,EastSouth,solar,h6482,scenarioA,avaConv,0
East,EastSouth,solar,h6483,scenarioA,avaConv,0
East,EastSouth,solar,h6484,scenarioA,avaConv,0
East,EastSouth,solar,h6485,scenarioA,avaConv,0
East,EastSouth,solar,h6486,scenarioA,avaConv,0
East,EastSouth,solar,h6487,scenarioA,avaConv,0.0125
East,EastSouth,solar,h6488,scenarioA,avaConv,0.102
East,EastSouth,solar,h6489,scenarioA,avaConv,0.239
East,EastSouth,solar,h6490,scenarioA,avaConv,0.3723
East,EastSouth,solar,h6491,scenarioA,avaConv,0.4645
East,EastSouth,solar,h6492,scenarioA,avaConv,0.4924
East,EastSouth,solar,h6493,scenarioA,avaConv,0.4548
East,EastSouth,solar,h6494,scenarioA,avaConv,0.4154
East,EastSouth,solar,h6495,scenarioA,avaConv,0.3606
East,EastSouth,solar,h6496,scenarioA,avaConv,0.2699
East,EastSouth,solar,h6497,scenarioA,avaConv,0.1483
East,EastSouth,solar,h6498,scenarioA,avaConv,0.0333
East,EastSouth,solar,h6499,scenarioA,avaConv,0.0005
East,EastSouth,solar,h6500,scenarioA,avaConv,0
East,EastSouth,solar,h6501,scenarioA,avaConv,0
East,EastSouth,solar,h6502,scenarioA,avaConv,0
East,EastSouth,solar,h6503,scenarioA,avaConv,0
East,EastSouth,solar,h6504,scenarioA,avaConv,0
East,EastSouth,solar,h6505,scenarioA,avaConv,0
East,EastSouth,solar,h6506,scenarioA,avaConv,0
East,EastSouth,solar,h6507,scenarioA,avaConv,0
East,EastSouth,solar,h6508,scenarioA,avaConv,0
East,EastSouth,solar,h6509,scenarioA,avaConv,0
East,EastSouth,solar,h6510,scenarioA,avaConv,0
East,EastSouth,solar,h6511,scenarioA,avaConv,0.0137
East,EastSouth,solar,h6512,scenarioA,avaConv,0.1246
East,EastSouth,solar,h6513,scenarioA,avaConv,0.2902
East,EastSouth,solar,h6514,scenarioA,avaConv,0.4438
East,EastSouth,solar,h6515,scenarioA,avaConv,0.533
East,EastSouth,solar,h6516,scenarioA,avaConv,0.5236
East,EastSouth,solar,h6517,scenarioA,avaConv,0.4829
East,EastSouth,solar,h6518,scenarioA,avaConv,0.4362
East,EastSouth,solar,h6519,scenarioA,avaConv,0.3682
East,EastSouth,solar,h6520,scenarioA,avaConv,0.2695
East,EastSouth,solar,h6521,scenarioA,avaConv,0.1389
East,EastSouth,solar,h6522,scenarioA,avaConv,0.0283
East,EastSouth,solar,h6523,scenarioA,avaConv,0.0004
East,EastSouth,solar,h6524,scenarioA,avaConv,0
East,EastSouth,solar,h6525,scenarioA,avaConv,0
East,EastSouth,solar,h6526,scenarioA,avaConv,0
East,EastSouth,solar,h6527,scenarioA,avaConv,0
East,EastSouth,solar,h6528,scenarioA,avaConv,0
East,EastSouth,solar,h6529,scenarioA,avaConv,0
East,EastSouth,solar,h6530,scenarioA,avaConv,0
East,EastSouth,solar,h6531,scenarioA,avaConv,0
East,EastSouth,solar,h6532,scenarioA,avaConv,0
East,EastSouth,solar,h6533,scenarioA,avaConv,0
East,EastSouth,solar,h6534,scenarioA,avaConv,0
East,EastSouth,solar,h6535,scenarioA,avaConv,0.014
East,EastSouth,solar,h6536,scenarioA,avaConv,0.1251
East,EastSouth,solar,h6537,scenarioA,avaConv,0.2958
East,EastSouth,solar,h6538,scenarioA,avaConv,0.4472
East,EastSouth,solar,h6539,scenarioA,avaConv,0.5498
East,EastSouth,solar,h6540,scenarioA,avaConv,0.597
East,EastSouth,solar,h6541,scenarioA,avaConv,0.5838
East,EastSouth,solar,h6542,scenarioA,avaConv,0.5419
East,EastSouth,solar,h6543,scenarioA,avaConv,0.4508
East,EastSouth,solar,h6544,scenarioA,avaConv,0.3206
East,EastSouth,solar,h6545,scenarioA,avaConv,0.1539
East,EastSouth,solar,h6546,scenarioA,avaConv,0.0288
East,EastSouth,solar,h6547,scenarioA,avaConv,0.0002
East,EastSouth,solar,h6548,scenarioA,avaConv,0
East,EastSouth,solar,h6549,scenarioA,avaConv,0
East,EastSouth,solar,h6550,scenarioA,avaConv,0
East,EastSouth,solar,h6551,scenarioA,avaConv,0
East,EastSouth,solar,h6552,scenarioA,avaConv,0
East,EastSouth,solar,h6553,scenarioA,avaConv,0
East,EastSouth,solar,h6554,scenarioA,avaConv,0
East,EastSouth,solar,h6555,scenarioA,avaConv,0
East,EastSouth,solar,h6556,scenarioA,avaConv,0
East,EastSouth,solar,h6557,scenarioA,avaConv,0
East,EastSouth,solar,h6558,scenarioA,avaConv,0
East,EastSouth,solar,h6559,scenarioA,avaConv,0.0136
East,EastSouth,solar,h6560,scenarioA,avaConv,0.1284
East,EastSouth,solar,h6561,scenarioA,avaConv,0.3028
East,EastSouth,solar,h6562,scenarioA,avaConv,0.4654
East,EastSouth,solar,h6563,scenarioA,avaConv,0.5741
East,EastSouth,solar,h6564,scenarioA,avaConv,0.6266
East,EastSouth,solar,h6565,scenarioA,avaConv,0.6348
East,EastSouth,solar,h6566,scenarioA,avaConv,0.5918
East,EastSouth,solar,h6567,scenarioA,avaConv,0.4937
East,EastSouth,solar,h6568,scenarioA,avaConv,0.3424
East,EastSouth,solar,h6569,scenarioA,avaConv,0.1644
East,EastSouth,solar,h6570,scenarioA,avaConv,0.0287
East,EastSouth,solar,h6571,scenarioA,avaConv,0.0002
East,EastSouth,solar,h6572,scenarioA,avaConv,0
East,EastSouth,solar,h6573,scenarioA,avaConv,0
East,EastSouth,solar,h6574,scenarioA,avaConv,0
East,EastSouth,solar,h6575,scenarioA,avaConv,0
East,EastSouth,solar,h6576,scenarioA,avaConv,0
East,EastSouth,solar,h6577,scenarioA,avaConv,0
East,EastSouth,solar,h6578,scenarioA,avaConv,0
East,EastSouth,solar,h6579,scenarioA,avaConv,0
East,EastSouth,solar,h6580,scenarioA,avaConv,0
East,EastSouth,solar,h6581,scenarioA,avaConv,0
East,EastSouth,solar,h6582,scenarioA,avaConv,0
East,EastSouth,solar,h6583,scenarioA,avaConv,0.0116
East,EastSouth,solar,h6584,scenarioA,avaConv,0.1178
East,EastSouth,solar,h6585,scenarioA,avaConv,0.2885
East,EastSouth,solar,h6586,scenarioA,avaConv,0.4406
East,EastSouth,solar,h6587,scenarioA,avaConv,0.5467
East,EastSouth,solar,h6588,scenarioA,avaConv,0.6061
East,EastSouth,solar,h6589,scenarioA,avaConv,0.6121
East,EastSouth,solar,h6590,scenarioA,avaConv,0.5514
East,EastSouth,solar,h6591,scenarioA,avaConv,0.4498
East,EastSouth,solar,h6592,scenarioA,avaConv,0.3276
East,EastSouth,solar,h6593,scenarioA,avaConv,0.1549
East,EastSouth,solar,h6594,scenarioA,avaConv,0.0237
East,EastSouth,solar,h6595,scenarioA,avaConv,0.0002
East,EastSouth,solar,h6596,scenarioA,avaConv,0
East,EastSouth,solar,h6597,scenarioA,avaConv,0
East,EastSouth,solar,h6598,scenarioA,avaConv,0
East,EastSouth,solar,h6599,scenarioA,avaConv,0
East,EastSouth,solar,h6600,scenarioA,avaConv,0
East,EastSouth,solar,h6601,scenarioA,avaConv,0
East,EastSouth,solar,h6602,scenarioA,avaConv,0
East,EastSouth,solar,h6603,scenarioA,avaConv,0
East,EastSouth,solar,h6604,scenarioA,avaConv,0
East,EastSouth,solar,h6605,scenarioA,avaConv,0
East,EastSouth,solar,h6606,scenarioA,avaConv,0
East,EastSouth,solar,h6607,scenarioA,avaConv,0.0088
East,EastSouth,solar,h6608,scenarioA,avaConv,0.0902
East,EastSouth,solar,h6609,scenarioA,avaConv,0.2309
East,EastSouth,solar,h6610,scenarioA,avaConv,0.3754
East,EastSouth,solar,h6611,scenarioA,avaConv,0.4743
East,EastSouth,solar,h6612,scenarioA,avaConv,0.5262
East,EastSouth,solar,h6613,scenarioA,avaConv,0.5286
East,EastSouth,solar,h6614,scenarioA,avaConv,0.4643
East,EastSouth,solar,h6615,scenarioA,avaConv,0.3722
East,EastSouth,solar,h6616,scenarioA,avaConv,0.2451
East,EastSouth,solar,h6617,scenarioA,avaConv,0.1153
East,EastSouth,solar,h6618,scenarioA,avaConv,0.0172
East,EastSouth,solar,h6619,scenarioA,avaConv,0.0001
East,EastSouth,solar,h6620,scenarioA,avaConv,0
East,EastSouth,solar,h6621,scenarioA,avaConv,0
East,EastSouth,solar,h6622,scenarioA,avaConv,0
East,EastSouth,solar,h6623,scenarioA,avaConv,0
East,EastSouth,solar,h6624,scenarioA,avaConv,0
East,EastSouth,solar,h6625,scenarioA,avaConv,0
East,EastSouth,solar,h6626,scenarioA,avaConv,0
East,EastSouth,solar,h6627,scenarioA,avaConv,0
East,EastSouth,solar,h6628,scenarioA,avaConv,0
East,EastSouth,solar,h6629,scenarioA,avaConv,0
East,EastSouth,solar,h6630,scenarioA,avaConv,0
East,EastSouth,solar,h6631,scenarioA,avaConv,0.0046
East,EastSouth,solar,h6632,scenarioA,avaConv,0.0474
East,EastSouth,solar,h6633,scenarioA,avaConv,0.1167
East,EastSouth,solar,h6634,scenarioA,avaConv,0.1799
East,EastSouth,solar,h6635,scenarioA,avaConv,0.2285
East,EastSouth,solar,h6636,scenarioA,avaConv,0.2669
East,EastSouth,solar,h6637,scenarioA,avaConv,0.2859
East,EastSouth,solar,h6638,scenarioA,avaConv,0.2579
East,EastSouth,solar,h6639,scenarioA,avaConv,0.2175
East,EastSouth,solar,h6640,scenarioA,avaConv,0.1513
East,EastSouth,solar,h6641,scenarioA,avaConv,0.0781
East,EastSouth,solar,h6642,scenarioA,avaConv,0.0137
East,EastSouth,solar,h6643,scenarioA,avaConv,0.0001
East,EastSouth,solar,h6644,scenarioA,avaConv,0
East,EastSouth,solar,h6645,scenarioA,avaConv,0
East,EastSouth,solar,h6646,scenarioA,avaConv,0
East,EastSouth,solar,h6647,scenarioA,avaConv,0
East,EastSouth,solar,h6648,scenarioA,avaConv,0
East,EastSouth,solar,h6649,scenarioA,avaConv,0
East,EastSouth,solar,h6650,scenarioA,avaConv,0
East,EastSouth,solar,h6651,scenarioA,avaConv,0
East,EastSouth,solar,h6652,scenarioA,avaConv,0
East,EastSouth,solar,h6653,scenarioA,avaConv,0
East,EastSouth,solar,h6654,scenarioA,avaConv,0
East,EastSouth,solar,h6655,scenarioA,avaConv,0.0042
East,EastSouth,solar,h6656,scenarioA,avaConv,0.055
East,EastSouth,solar,h6657,scenarioA,avaConv,0.1748
East,EastSouth,solar,h6658,scenarioA,avaConv,0.2779
East,EastSouth,solar,h6659,scenarioA,avaConv,0.3457
East,EastSouth,solar,h6660,scenarioA,avaConv,0.3896
East,EastSouth,solar,h6661,scenarioA,avaConv,0.4054
East,EastSouth,solar,h6662,scenarioA,avaConv,0.3724
East,EastSouth,solar,h6663,scenarioA,avaConv,0.304
East,EastSouth,solar,h6664,scenarioA,avaConv,0.1952
East,EastSouth,solar,h6665,scenarioA,avaConv,0.0793
East,EastSouth,solar,h6666,scenarioA,avaConv,0.0077
East,EastSouth,solar,h6667,scenarioA,avaConv,0.0001
East,EastSouth,solar,h6668,scenarioA,avaConv,0
East,EastSouth,solar,h6669,scenarioA,avaConv,0
East,EastSouth,solar,h6670,scenarioA,avaConv,0
East,EastSouth,solar,h6671,scenarioA,avaConv,0
East,EastSouth,solar,h6672,scenarioA,avaConv,0
East,EastSouth,solar,h6673,scenarioA,avaConv,0
East,EastSouth,solar,h6674,scenarioA,avaConv,0
East,EastSouth,solar,h6675,scenarioA,avaConv,0
East,EastSouth,solar,h6676,scenarioA,avaConv,0
East,EastSouth,solar,h6677,scenarioA,avaConv,0
East,EastSouth,solar,h6678,scenarioA,avaConv,0
East,EastSouth,solar,h6679,scenarioA,avaConv,0.0024
East,EastSouth,solar,h6680,scenarioA,avaConv,0.0344
East,EastSouth,solar,h6681,scenarioA,avaConv,0.1036
East,EastSouth,solar,h6682,scenarioA,avaConv,0.1727
East,EastSouth,solar,h6683,scenarioA,avaConv,0.22
East,EastSouth,solar,h6684,scenarioA,avaConv,0.2389
East,EastSouth,solar,h6685,scenarioA,avaConv,0.228
East,EastSouth,solar,h6686,scenarioA,avaConv,0.1856
East,EastSouth,solar,h6687,scenarioA,avaConv,0.1383
East,EastSouth,solar,h6688,scenarioA,avaConv,0.0837
East,EastSouth,solar,h6689,scenarioA,avaConv,0.0324
East,EastSouth,solar,h6690,scenarioA,avaConv,0.0038
East,EastSouth,solar,h6691,scenarioA,avaConv,0.0001
East,EastSouth,solar,h6692,scenarioA,avaConv,0
East,EastSouth,solar,h6693,scenarioA,avaConv,0
East,EastSouth,solar,h6694,scenarioA,avaConv,0
East,EastSouth,solar,h6695,scenarioA,avaConv,0
East,EastSouth,solar,h6696,scenarioA,avaConv,0
East,EastSouth,solar,h6697,scenarioA,avaConv,0
East,EastSouth,solar,h6698,scenarioA,avaConv,0
East,EastSouth,solar,h6699,scenarioA,avaConv,0
East,EastSouth,solar,h6700,scenarioA,avaConv,0
East,EastSouth,solar,h6701,scenarioA,avaConv,0
