region_1,region_2,technology_1,timestep_4,scenario,parameter,value
West,WestNorth,solar,h1411,scenarioB,avaConv,0.007714293
West,WestNorth,solar,h1412,scenarioB,avaConv,0
West,WestNorth,solar,h1413,scenarioB,avaConv,0
West,WestNorth,solar,h1414,scenarioB,avaConv,0
West,WestNorth,solar,h1415,scenarioB,avaConv,0
West,WestNorth,solar,h1416,scenarioB,avaConv,0
West,WestNorth,solar,h1417,scenarioB,avaConv,0
West,WestNorth,solar,h1418,scenarioB,avaConv,0
West,WestNorth,solar,h1419,scenarioB,avaConv,0
West,WestNorth,solar,h1420,scenarioB,avaConv,0
West,WestNorth,solar,h1421,scenarioB,avaConv,0
West,WestNorth,solar,h1422,scenarioB,avaConv,0
West,WestNorth,solar,h1423,scenarioB,avaConv,0
West,WestNorth,solar,h1424,scenarioB,avaConv,0
West,WestNorth,solar,h1425,scenarioB,avaConv,0.009034376
West,WestNorth,solar,h1426,scenarioB,avaConv,0.047974907
West,WestNorth,solar,h1427,scenarioB,avaConv,0.099358504
West,WestNorth,solar,h1428,scenarioB,avaConv,0.139518342
West,WestNorth,solar,h1429,scenarioB,avaConv,0.168149131
West,WestNorth,solar,h1430,scenarioB,avaConv,0.188501913
West,WestNorth,solar,h1431,scenarioB,avaConv,0.194811244
West,WestNorth,solar,h1432,scenarioB,avaConv,0.163903135
West,WestNorth,solar,h1433,scenarioB,avaConv,0.11505317
West,WestNorth,solar,h1434,scenarioB,avaConv,0.048249385
West,WestNorth,solar,h1435,scenarioB,avaConv,0.006072745
West,WestNorth,solar,h1436,scenarioB,avaConv,0.000154556
West,WestNorth,solar,h1437,scenarioB,avaConv,0
West,WestNorth,solar,h1438,scenarioB,avaConv,0
West,WestNorth,solar,h1439,scenarioB,avaConv,0
West,WestNorth,solar,h1440,scenarioB,avaConv,0
West,WestNorth,solar,h1441,scenarioB,avaConv,0
West,WestNorth,solar,h1442,scenarioB,avaConv,0
West,WestNorth,solar,h1443,scenarioB,avaConv,0
West,WestNorth,solar,h1444,scenarioB,avaConv,0
West,WestNorth,solar,h1445,scenarioB,avaConv,0
West,WestNorth,solar,h1446,scenarioB,avaConv,0
West,WestNorth,solar,h1447,scenarioB,avaConv,0
West,WestNorth,solar,h1448,scenarioB,avaConv,0
West,WestNorth,solar,h1449,scenarioB,avaConv,0.015703374
West,WestNorth,solar,h1450,scenarioB,avaConv,0.079723594
West,WestNorth,solar,h1451,scenarioB,avaConv,0.164994518
West,WestNorth,solar,h1452,scenarioB,avaConv,0.261161058
West,WestNorth,solar,h1453,scenarioB,avaConv,0.298121038
West,WestNorth,solar,h1454,scenarioB,avaConv,0.292374898
West,WestNorth,solar,h1455,scenarioB,avaConv,0.289785084
West,WestNorth,solar,h1456,scenarioB,avaConv,0.256932074
West,WestNorth,solar,h1457,scenarioB,avaConv,0.194721499
West,WestNorth,solar,h1458,scenarioB,avaConv,0.097260394
West,WestNorth,solar,h1459,scenarioB,avaConv,0.015750428
West,WestNorth,solar,h1460,scenarioB,avaConv,0
West,WestNorth,solar,h1461,scenarioB,avaConv,0
West,WestNorth,solar,h1462,scenarioB,avaConv,0
West,WestNorth,solar,h1463,scenarioB,avaConv,0
West,WestNorth,solar,h1464,scenarioB,avaConv,0
West,WestNorth,solar,h1465,scenarioB,avaConv,0
West,WestNorth,solar,h1466,scenarioB,avaConv,0
West,WestNorth,solar,h1467,scenarioB,avaConv,0
West,WestNorth,solar,h1468,scenarioB,avaConv,0
West,WestNorth,solar,h1469,scenarioB,avaConv,0
West,WestNorth,solar,h1470,scenarioB,avaConv,0
West,WestNorth,solar,h1471,scenarioB,avaConv,0
West,WestNorth,solar,h1472,scenarioB,avaConv,0.000326845
West,WestNorth,solar,h1473,scenarioB,avaConv,0.038259437
West,WestNorth,solar,h1474,scenarioB,avaConv,0.154834155
West,WestNorth,solar,h1475,scenarioB,avaConv,0.284532893
West,WestNorth,solar,h1476,scenarioB,avaConv,0.367385731
West,WestNorth,solar,h1477,scenarioB,avaConv,0.388096316
West,WestNorth,solar,h1478,scenarioB,avaConv,0.385776548
West,WestNorth,solar,h1479,scenarioB,avaConv,0.350285082
West,WestNorth,solar,h1480,scenarioB,avaConv,0.271111831
West,WestNorth,solar,h1481,scenarioB,avaConv,0.168564934
West,WestNorth,solar,h1482,scenarioB,avaConv,0.083653018
West,WestNorth,solar,h1483,scenarioB,avaConv,0.014454161
West,WestNorth,solar,h1484,scenarioB,avaConv,0.000161625
West,WestNorth,solar,h1485,scenarioB,avaConv,0
West,WestNorth,solar,h1486,scenarioB,avaConv,0
West,WestNorth,solar,h1487,scenarioB,avaConv,0
West,WestNorth,solar,h1488,scenarioB,avaConv,0
West,WestNorth,solar,h1489,scenarioB,avaConv,0
West,WestNorth,solar,h1490,scenarioB,avaConv,0
West,WestNorth,solar,h1491,scenarioB,avaConv,0
West,WestNorth,solar,h1492,scenarioB,avaConv,0
West,WestNorth,solar,h1493,scenarioB,avaConv,0
West,WestNorth,solar,h1494,scenarioB,avaConv,0
West,WestNorth,solar,h1495,scenarioB,avaConv,0
West,WestNorth,solar,h1496,scenarioB,avaConv,0.000328459
West,WestNorth,solar,h1497,scenarioB,avaConv,0.033138578
West,WestNorth,solar,h1498,scenarioB,avaConv,0.13487312
West,WestNorth,solar,h1499,scenarioB,avaConv,0.248659204
West,WestNorth,solar,h1500,scenarioB,avaConv,0.333080047
West,WestNorth,solar,h1501,scenarioB,avaConv,0.354983974
West,WestNorth,solar,h1502,scenarioB,avaConv,0.362045874
West,WestNorth,solar,h1503,scenarioB,avaConv,0.352134962
West,WestNorth,solar,h1504,scenarioB,avaConv,0.307005529
West,WestNorth,solar,h1505,scenarioB,avaConv,0.239409078
West,WestNorth,solar,h1506,scenarioB,avaConv,0.160119477
West,WestNorth,solar,h1507,scenarioB,avaConv,0.035955396
West,WestNorth,solar,h1508,scenarioB,avaConv,0
West,WestNorth,solar,h1509,scenarioB,avaConv,0
West,WestNorth,solar,h1510,scenarioB,avaConv,0
West,WestNorth,solar,h1511,scenarioB,avaConv,0
West,WestNorth,solar,h1512,scenarioB,avaConv,0
West,WestNorth,solar,h1513,scenarioB,avaConv,0
West,WestNorth,solar,h1514,scenarioB,avaConv,0
West,WestNorth,solar,h1515,scenarioB,avaConv,0
West,WestNorth,solar,h1516,scenarioB,avaConv,0
West,WestNorth,solar,h1517,scenarioB,avaConv,0
West,WestNorth,solar,h1518,scenarioB,avaConv,0
West,WestNorth,solar,h1519,scenarioB,avaConv,0
West,WestNorth,solar,h1520,scenarioB,avaConv,0.000332746
West,WestNorth,solar,h1521,scenarioB,avaConv,0.058115452
West,WestNorth,solar,h1522,scenarioB,avaConv,0.236251875
West,WestNorth,solar,h1523,scenarioB,avaConv,0.38939883
West,WestNorth,solar,h1524,scenarioB,avaConv,0.535881001
West,WestNorth,solar,h1525,scenarioB,avaConv,0.595003211
West,WestNorth,solar,h1526,scenarioB,avaConv,0.622025782
West,WestNorth,solar,h1527,scenarioB,avaConv,0.604420166
West,WestNorth,solar,h1528,scenarioB,avaConv,0.539645097
West,WestNorth,solar,h1529,scenarioB,avaConv,0.38234157
West,WestNorth,solar,h1530,scenarioB,avaConv,0.212211807
West,WestNorth,solar,h1531,scenarioB,avaConv,0.045727177
West,WestNorth,solar,h1532,scenarioB,avaConv,0.000323991
West,WestNorth,solar,h1533,scenarioB,avaConv,0
West,WestNorth,solar,h1534,scenarioB,avaConv,0
West,WestNorth,solar,h1535,scenarioB,avaConv,0
West,WestNorth,solar,h1536,scenarioB,avaConv,0
West,WestNorth,solar,h1537,scenarioB,avaConv,0
West,WestNorth,solar,h1538,scenarioB,avaConv,0
West,WestNorth,solar,h1539,scenarioB,avaConv,0
West,WestNorth,solar,h1540,scenarioB,avaConv,0
West,WestNorth,solar,h1541,scenarioB,avaConv,0
West,WestNorth,solar,h1542,scenarioB,avaConv,0
West,WestNorth,solar,h1543,scenarioB,avaConv,0
West,WestNorth,solar,h1544,scenarioB,avaConv,0.000989134
West,WestNorth,solar,h1545,scenarioB,avaConv,0.077072275
West,WestNorth,solar,h1546,scenarioB,avaConv,0.25494095
West,WestNorth,solar,h1547,scenarioB,avaConv,0.453288889
West,WestNorth,solar,h1548,scenarioB,avaConv,0.550867311
West,WestNorth,solar,h1549,scenarioB,avaConv,0.608308891
West,WestNorth,solar,h1550,scenarioB,avaConv,0.650578426
West,WestNorth,solar,h1551,scenarioB,avaConv,0.623590189
West,WestNorth,solar,h1552,scenarioB,avaConv,0.540997306
West,WestNorth,solar,h1553,scenarioB,avaConv,0.397970875
West,WestNorth,solar,h1554,scenarioB,avaConv,0.209144661
West,WestNorth,solar,h1555,scenarioB,avaConv,0.048195033
West,WestNorth,solar,h1556,scenarioB,avaConv,0.000326735
West,WestNorth,solar,h1557,scenarioB,avaConv,0
West,WestNorth,solar,h1558,scenarioB,avaConv,0
West,WestNorth,solar,h1559,scenarioB,avaConv,0
West,WestNorth,solar,h1560,scenarioB,avaConv,0
West,WestNorth,solar,h1561,scenarioB,avaConv,0
West,WestNorth,solar,h1562,scenarioB,avaConv,0
West,WestNorth,solar,h1563,scenarioB,avaConv,0
West,WestNorth,solar,h1564,scenarioB,avaConv,0
West,WestNorth,solar,h1565,scenarioB,avaConv,0
West,WestNorth,solar,h1566,scenarioB,avaConv,0
West,WestNorth,solar,h1567,scenarioB,avaConv,0
West,WestNorth,solar,h1568,scenarioB,avaConv,0.001347223
West,WestNorth,solar,h1569,scenarioB,avaConv,0.079648604
West,WestNorth,solar,h1570,scenarioB,avaConv,0.256496722
West,WestNorth,solar,h1571,scenarioB,avaConv,0.436188708
West,WestNorth,solar,h1572,scenarioB,avaConv,0.512351527
West,WestNorth,solar,h1573,scenarioB,avaConv,0.570074391
West,WestNorth,solar,h1574,scenarioB,avaConv,0.55342146
West,WestNorth,solar,h1575,scenarioB,avaConv,0.496309764
West,WestNorth,solar,h1576,scenarioB,avaConv,0.399645987
West,WestNorth,solar,h1577,scenarioB,avaConv,0.314371072
West,WestNorth,solar,h1578,scenarioB,avaConv,0.160872951
West,WestNorth,solar,h1579,scenarioB,avaConv,0.037078527
West,WestNorth,solar,h1580,scenarioB,avaConv,0.000313581
West,WestNorth,solar,h1581,scenarioB,avaConv,0
West,WestNorth,solar,h1582,scenarioB,avaConv,0
West,WestNorth,solar,h1583,scenarioB,avaConv,0
West,WestNorth,solar,h1584,scenarioB,avaConv,0
West,WestNorth,solar,h1585,scenarioB,avaConv,0
West,WestNorth,solar,h1586,scenarioB,avaConv,0
West,WestNorth,solar,h1587,scenarioB,avaConv,0
West,WestNorth,solar,h1588,scenarioB,avaConv,0
West,WestNorth,solar,h1589,scenarioB,avaConv,0
West,WestNorth,solar,h1590,scenarioB,avaConv,0
West,WestNorth,solar,h1591,scenarioB,avaConv,0
West,WestNorth,solar,h1592,scenarioB,avaConv,0.00185641
West,WestNorth,solar,h1593,scenarioB,avaConv,0.075630008
West,WestNorth,solar,h1594,scenarioB,avaConv,0.246235112
West,WestNorth,solar,h1595,scenarioB,avaConv,0.39660139
West,WestNorth,solar,h1596,scenarioB,avaConv,0.511291651
West,WestNorth,solar,h1597,scenarioB,avaConv,0.542076271
West,WestNorth,solar,h1598,scenarioB,avaConv,0.580748936
West,WestNorth,solar,h1599,scenarioB,avaConv,0.548059381
West,WestNorth,solar,h1600,scenarioB,avaConv,0.458774396
West,WestNorth,solar,h1601,scenarioB,avaConv,0.32839442
West,WestNorth,solar,h1602,scenarioB,avaConv,0.171877386
West,WestNorth,solar,h1603,scenarioB,avaConv,0.040471411
West,WestNorth,solar,h1604,scenarioB,avaConv,0.000326955
West,WestNorth,solar,h1605,scenarioB,avaConv,0
West,WestNorth,solar,h1606,scenarioB,avaConv,0
West,WestNorth,solar,h1607,scenarioB,avaConv,0
West,WestNorth,solar,h1608,scenarioB,avaConv,0
West,WestNorth,solar,h1609,scenarioB,avaConv,0
West,WestNorth,solar,h1610,scenarioB,avaConv,0
West,WestNorth,solar,h1611,scenarioB,avaConv,0
West,WestNorth,solar,h1612,scenarioB,avaConv,0
West,WestNorth,solar,h1613,scenarioB,avaConv,0
West,WestNorth,solar,h1614,scenarioB,avaConv,0
West,WestNorth,solar,h1615,scenarioB,avaConv,0
West,WestNorth,solar,h1616,scenarioB,avaConv,0.001995649
West,WestNorth,solar,h1617,scenarioB,avaConv,0.057123608
West,WestNorth,solar,h1618,scenarioB,avaConv,0.152689962
West,WestNorth,solar,h1619,scenarioB,avaConv,0.287122443
West,WestNorth,solar,h1620,scenarioB,avaConv,0.377921015
West,WestNorth,solar,h1621,scenarioB,avaConv,0.42266675
West,WestNorth,solar,h1622,scenarioB,avaConv,0.460401875
West,WestNorth,solar,h1623,scenarioB,avaConv,0.454093084
West,WestNorth,solar,h1624,scenarioB,avaConv,0.34709353
West,WestNorth,solar,h1625,scenarioB,avaConv,0.253926037
West,WestNorth,solar,h1626,scenarioB,avaConv,0.136584044
West,WestNorth,solar,h1627,scenarioB,avaConv,0.035027347
West,WestNorth,solar,h1628,scenarioB,avaConv,0.00064659
West,WestNorth,solar,h1629,scenarioB,avaConv,0
West,WestNorth,solar,h1630,scenarioB,avaConv,0
West,WestNorth,solar,h1631,scenarioB,avaConv,0
West,WestNorth,solar,h1632,scenarioB,avaConv,0
West,WestNorth,solar,h1633,scenarioB,avaConv,0
West,WestNorth,solar,h1634,scenarioB,avaConv,0
West,WestNorth,solar,h1635,scenarioB,avaConv,0
West,WestNorth,solar,h1636,scenarioB,avaConv,0
West,WestNorth,solar,h1637,scenarioB,avaConv,0
West,WestNorth,solar,h1638,scenarioB,avaConv,0
West,WestNorth,solar,h1639,scenarioB,avaConv,0
West,WestNorth,solar,h1640,scenarioB,avaConv,0.002012222
West,WestNorth,solar,h1641,scenarioB,avaConv,0.053770942
West,WestNorth,solar,h1642,scenarioB,avaConv,0.159258485
West,WestNorth,solar,h1643,scenarioB,avaConv,0.289215469
West,WestNorth,solar,h1644,scenarioB,avaConv,0.372178705
West,WestNorth,solar,h1645,scenarioB,avaConv,0.455381248
West,WestNorth,solar,h1646,scenarioB,avaConv,0.460975665
West,WestNorth,solar,h1647,scenarioB,avaConv,0.432340176
West,WestNorth,solar,h1648,scenarioB,avaConv,0.386068503
West,WestNorth,solar,h1649,scenarioB,avaConv,0.273447396
West,WestNorth,solar,h1650,scenarioB,avaConv,0.145377359
West,WestNorth,solar,h1651,scenarioB,avaConv,0.033726531
West,WestNorth,solar,h1652,scenarioB,avaConv,0.000329338
West,WestNorth,solar,h1653,scenarioB,avaConv,0
West,WestNorth,solar,h1654,scenarioB,avaConv,0
West,WestNorth,solar,h1655,scenarioB,avaConv,0
West,WestNorth,solar,h1656,scenarioB,avaConv,0
West,WestNorth,solar,h1657,scenarioB,avaConv,0
West,WestNorth,solar,h1658,scenarioB,avaConv,0
West,WestNorth,solar,h1659,scenarioB,avaConv,0
West,WestNorth,solar,h1660,scenarioB,avaConv,0
West,WestNorth,solar,h1661,scenarioB,avaConv,0
West,WestNorth,solar,h1662,scenarioB,avaConv,0
West,WestNorth,solar,h1663,scenarioB,avaConv,0
West,WestNorth,solar,h1664,scenarioB,avaConv,0.001839416
West,WestNorth,solar,h1665,scenarioB,avaConv,0.054637063
West,WestNorth,solar,h1666,scenarioB,avaConv,0.188004766
West,WestNorth,solar,h1667,scenarioB,avaConv,0.34399158
West,WestNorth,solar,h1668,scenarioB,avaConv,0.449111611
West,WestNorth,solar,h1669,scenarioB,avaConv,0.521549106
West,WestNorth,solar,h1670,scenarioB,avaConv,0.510674514
West,WestNorth,solar,h1671,scenarioB,avaConv,0.492765357
West,WestNorth,solar,h1672,scenarioB,avaConv,0.427343773
West,WestNorth,solar,h1673,scenarioB,avaConv,0.303010279
West,WestNorth,solar,h1674,scenarioB,avaConv,0.157744981
West,WestNorth,solar,h1675,scenarioB,avaConv,0.035824417
West,WestNorth,solar,h1676,scenarioB,avaConv,0.000337179
West,WestNorth,solar,h1677,scenarioB,avaConv,0
West,WestNorth,solar,h1678,scenarioB,avaConv,0
West,WestNorth,solar,h1679,scenarioB,avaConv,0
West,WestNorth,solar,h1680,scenarioB,avaConv,0
West,WestNorth,solar,h1681,scenarioB,avaConv,0
West,WestNorth,solar,h1682,scenarioB,avaConv,0
West,WestNorth,solar,h1683,scenarioB,avaConv,0
West,WestNorth,solar,h1684,scenarioB,avaConv,0
West,WestNorth,solar,h1685,scenarioB,avaConv,0
West,WestNorth,solar,h1686,scenarioB,avaConv,0
West,WestNorth,solar,h1687,scenarioB,avaConv,0
West,WestNorth,solar,h1688,scenarioB,avaConv,0.003177253
West,WestNorth,solar,h1689,scenarioB,avaConv,0.068843846
West,WestNorth,solar,h1690,scenarioB,avaConv,0.192124701
West,WestNorth,solar,h1691,scenarioB,avaConv,0.348134552
West,WestNorth,solar,h1692,scenarioB,avaConv,0.429234372
West,WestNorth,solar,h1693,scenarioB,avaConv,0.538983374
West,WestNorth,solar,h1694,scenarioB,avaConv,0.594657544
West,WestNorth,solar,h1695,scenarioB,avaConv,0.550985137
West,WestNorth,solar,h1696,scenarioB,avaConv,0.473948544
West,WestNorth,solar,h1697,scenarioB,avaConv,0.341803213
West,WestNorth,solar,h1698,scenarioB,avaConv,0.174446036
West,WestNorth,solar,h1699,scenarioB,avaConv,0.041430097
West,WestNorth,solar,h1700,scenarioB,avaConv,0.000634529
West,WestNorth,solar,h1701,scenarioB,avaConv,0
West,WestNorth,solar,h1702,scenarioB,avaConv,0
West,WestNorth,solar,h1703,scenarioB,avaConv,0
West,WestNorth,solar,h1704,scenarioB,avaConv,0
West,WestNorth,solar,h1705,scenarioB,avaConv,0
West,WestNorth,solar,h1706,scenarioB,avaConv,0
West,WestNorth,solar,h1707,scenarioB,avaConv,0
West,WestNorth,solar,h1708,scenarioB,avaConv,0
West,WestNorth,solar,h1709,scenarioB,avaConv,0
West,WestNorth,solar,h1710,scenarioB,avaConv,0
West,WestNorth,solar,h1711,scenarioB,avaConv,0
West,WestNorth,solar,h1712,scenarioB,avaConv,0.004047726
West,WestNorth,solar,h1713,scenarioB,avaConv,0.054454323
West,WestNorth,solar,h1714,scenarioB,avaConv,0.135366663
West,WestNorth,solar,h1715,scenarioB,avaConv,0.251384547
West,WestNorth,solar,h1716,scenarioB,avaConv,0.320521855
West,WestNorth,solar,h1717,scenarioB,avaConv,0.378326274
West,WestNorth,solar,h1718,scenarioB,avaConv,0.368994487
West,WestNorth,solar,h1719,scenarioB,avaConv,0.335494137
West,WestNorth,solar,h1720,scenarioB,avaConv,0.282544915
West,WestNorth,solar,h1721,scenarioB,avaConv,0.202041219
West,WestNorth,solar,h1722,scenarioB,avaConv,0.109317579
West,WestNorth,solar,h1723,scenarioB,avaConv,0.030057385
West,WestNorth,solar,h1724,scenarioB,avaConv,0.000329905
West,WestNorth,solar,h1725,scenarioB,avaConv,0
West,WestNorth,solar,h1726,scenarioB,avaConv,0
West,WestNorth,solar,h1727,scenarioB,avaConv,0
West,WestNorth,solar,h1728,scenarioB,avaConv,0
West,WestNorth,solar,h1729,scenarioB,avaConv,0
West,WestNorth,solar,h1730,scenarioB,avaConv,0
West,WestNorth,solar,h1731,scenarioB,avaConv,0
West,WestNorth,solar,h1732,scenarioB,avaConv,0
West,WestNorth,solar,h1733,scenarioB,avaConv,0
West,WestNorth,solar,h1734,scenarioB,avaConv,0
West,WestNorth,solar,h1735,scenarioB,avaConv,0
West,WestNorth,solar,h1736,scenarioB,avaConv,0.001983135
West,WestNorth,solar,h1737,scenarioB,avaConv,0.046452653
West,WestNorth,solar,h1738,scenarioB,avaConv,0.138168019
West,WestNorth,solar,h1739,scenarioB,avaConv,0.233417097
West,WestNorth,solar,h1740,scenarioB,avaConv,0.293448093
West,WestNorth,solar,h1741,scenarioB,avaConv,0.357365502
West,WestNorth,solar,h1742,scenarioB,avaConv,0.346306379
West,WestNorth,solar,h1743,scenarioB,avaConv,0.327986594
West,WestNorth,solar,h1744,scenarioB,avaConv,0.249705577
West,WestNorth,solar,h1745,scenarioB,avaConv,0.165018996
West,WestNorth,solar,h1746,scenarioB,avaConv,0.090566831
West,WestNorth,solar,h1747,scenarioB,avaConv,0.024796217
West,WestNorth,solar,h1748,scenarioB,avaConv,0.000468402
West,WestNorth,solar,h1749,scenarioB,avaConv,0
West,WestNorth,solar,h1750,scenarioB,avaConv,0
West,WestNorth,solar,h1751,scenarioB,avaConv,0
West,WestNorth,solar,h1752,scenarioB,avaConv,0
West,WestNorth,solar,h1753,scenarioB,avaConv,0
West,WestNorth,solar,h1754,scenarioB,avaConv,0
West,WestNorth,solar,h1755,scenarioB,avaConv,0
West,WestNorth,solar,h1756,scenarioB,avaConv,0
West,WestNorth,solar,h1757,scenarioB,avaConv,0
West,WestNorth,solar,h1758,scenarioB,avaConv,0
West,WestNorth,solar,h1759,scenarioB,avaConv,0
West,WestNorth,solar,h1760,scenarioB,avaConv,0.000991658
West,WestNorth,solar,h1761,scenarioB,avaConv,0.031688213
West,WestNorth,solar,h1762,scenarioB,avaConv,0.104873053
West,WestNorth,solar,h1763,scenarioB,avaConv,0.199985814
West,WestNorth,solar,h1764,scenarioB,avaConv,0.262246097
West,WestNorth,solar,h1765,scenarioB,avaConv,0.299790994
West,WestNorth,solar,h1766,scenarioB,avaConv,0.291109289
West,WestNorth,solar,h1767,scenarioB,avaConv,0.253468006
West,WestNorth,solar,h1768,scenarioB,avaConv,0.204642322
West,WestNorth,solar,h1769,scenarioB,avaConv,0.137673908
West,WestNorth,solar,h1770,scenarioB,avaConv,0.071958379
West,WestNorth,solar,h1771,scenarioB,avaConv,0.018451633
West,WestNorth,solar,h1772,scenarioB,avaConv,0.000311161
West,WestNorth,solar,h1773,scenarioB,avaConv,0
West,WestNorth,solar,h1774,scenarioB,avaConv,0
West,WestNorth,solar,h1775,scenarioB,avaConv,0
West,WestNorth,solar,h1776,scenarioB,avaConv,0
West,WestNorth,solar,h1777,scenarioB,avaConv,0
West,WestNorth,solar,h1778,scenarioB,avaConv,0
West,WestNorth,solar,h1779,scenarioB,avaConv,0
West,WestNorth,solar,h1780,scenarioB,avaConv,0
West,WestNorth,solar,h1781,scenarioB,avaConv,0
West,WestNorth,solar,h1782,scenarioB,avaConv,0
West,WestNorth,solar,h1783,scenarioB,avaConv,0
West,WestNorth,solar,h1784,scenarioB,avaConv,0.00250176
West,WestNorth,solar,h1785,scenarioB,avaConv,0.047661288
West,WestNorth,solar,h1786,scenarioB,avaConv,0.142661328
West,WestNorth,solar,h1787,scenarioB,avaConv,0.23185381
West,WestNorth,solar,h1788,scenarioB,avaConv,0.328966292
West,WestNorth,solar,h1789,scenarioB,avaConv,0.395864902
West,WestNorth,solar,h1790,scenarioB,avaConv,0.384127857
West,WestNorth,solar,h1791,scenarioB,avaConv,0.352003337
West,WestNorth,solar,h1792,scenarioB,avaConv,0.279591258
West,WestNorth,solar,h1793,scenarioB,avaConv,0.229270935
West,WestNorth,solar,h1794,scenarioB,avaConv,0.123975859
West,WestNorth,solar,h1795,scenarioB,avaConv,0.035819925
West,WestNorth,solar,h1796,scenarioB,avaConv,0.000634527
West,WestNorth,solar,h1797,scenarioB,avaConv,0
West,WestNorth,solar,h1798,scenarioB,avaConv,0
West,WestNorth,solar,h1799,scenarioB,avaConv,0
West,WestNorth,solar,h1800,scenarioB,avaConv,0
West,WestNorth,solar,h1801,scenarioB,avaConv,0
West,WestNorth,solar,h1802,scenarioB,avaConv,0
West,WestNorth,solar,h1803,scenarioB,avaConv,0
West,WestNorth,solar,h1804,scenarioB,avaConv,0
West,WestNorth,solar,h1805,scenarioB,avaConv,0
West,WestNorth,solar,h1806,scenarioB,avaConv,0
West,WestNorth,solar,h1807,scenarioB,avaConv,0
West,WestNorth,solar,h1808,scenarioB,avaConv,0.004035826
West,WestNorth,solar,h1809,scenarioB,avaConv,0.078084358
West,WestNorth,solar,h1810,scenarioB,avaConv,0.222066775
West,WestNorth,solar,h1811,scenarioB,avaConv,0.34759879
West,WestNorth,solar,h1812,scenarioB,avaConv,0.452453938
West,WestNorth,solar,h1813,scenarioB,avaConv,0.509777133
West,WestNorth,solar,h1814,scenarioB,avaConv,0.491085044
West,WestNorth,solar,h1815,scenarioB,avaConv,0.470923528
West,WestNorth,solar,h1816,scenarioB,avaConv,0.388780914
West,WestNorth,solar,h1817,scenarioB,avaConv,0.284504862
West,WestNorth,solar,h1818,scenarioB,avaConv,0.17797933
West,WestNorth,solar,h1819,scenarioB,avaConv,0.050912896
West,WestNorth,solar,h1820,scenarioB,avaConv,0.001990114
West,WestNorth,solar,h1821,scenarioB,avaConv,0
West,WestNorth,solar,h1822,scenarioB,avaConv,0
West,WestNorth,solar,h1823,scenarioB,avaConv,0
West,WestNorth,solar,h1824,scenarioB,avaConv,0
West,WestNorth,solar,h1825,scenarioB,avaConv,0
West,WestNorth,solar,h1826,scenarioB,avaConv,0
West,WestNorth,solar,h1827,scenarioB,avaConv,0
West,WestNorth,solar,h1828,scenarioB,avaConv,0
West,WestNorth,solar,h1829,scenarioB,avaConv,0
West,WestNorth,solar,h1830,scenarioB,avaConv,0
West,WestNorth,solar,h1831,scenarioB,avaConv,0
West,WestNorth,solar,h1832,scenarioB,avaConv,0.006271193
West,WestNorth,solar,h1833,scenarioB,avaConv,0.068690426
West,WestNorth,solar,h1834,scenarioB,avaConv,0.177893635
West,WestNorth,solar,h1835,scenarioB,avaConv,0.318904097
West,WestNorth,solar,h1836,scenarioB,avaConv,0.413369452
West,WestNorth,solar,h1837,scenarioB,avaConv,0.458792682
West,WestNorth,solar,h1838,scenarioB,avaConv,0.448263618
West,WestNorth,solar,h1839,scenarioB,avaConv,0.432110632
West,WestNorth,solar,h1840,scenarioB,avaConv,0.34555189
West,WestNorth,solar,h1841,scenarioB,avaConv,0.25007048
West,WestNorth,solar,h1842,scenarioB,avaConv,0.139656776
West,WestNorth,solar,h1843,scenarioB,avaConv,0.039631878
West,WestNorth,solar,h1844,scenarioB,avaConv,0.000964825
West,WestNorth,solar,h1845,scenarioB,avaConv,0
West,WestNorth,solar,h1846,scenarioB,avaConv,0
West,WestNorth,solar,h1847,scenarioB,avaConv,0
West,WestNorth,solar,h1848,scenarioB,avaConv,0
West,WestNorth,solar,h1849,scenarioB,avaConv,0
West,WestNorth,solar,h1850,scenarioB,avaConv,0
West,WestNorth,solar,h1851,scenarioB,avaConv,0
West,WestNorth,solar,h1852,scenarioB,avaConv,0
West,WestNorth,solar,h1853,scenarioB,avaConv,0
West,WestNorth,solar,h1854,scenarioB,avaConv,0
West,WestNorth,solar,h1855,scenarioB,avaConv,0
West,WestNorth,solar,h1856,scenarioB,avaConv,0.007525912
West,WestNorth,solar,h1857,scenarioB,avaConv,0.070130201
West,WestNorth,solar,h1858,scenarioB,avaConv,0.175126059
West,WestNorth,solar,h1859,scenarioB,avaConv,0.270974515
West,WestNorth,solar,h1860,scenarioB,avaConv,0.360215649
West,WestNorth,solar,h1861,scenarioB,avaConv,0.453054785
West,WestNorth,solar,h1862,scenarioB,avaConv,0.462418718
West,WestNorth,solar,h1863,scenarioB,avaConv,0.462387753
West,WestNorth,solar,h1864,scenarioB,avaConv,0.417728961
West,WestNorth,solar,h1865,scenarioB,avaConv,0.283079504
West,WestNorth,solar,h1866,scenarioB,avaConv,0.171103731
West,WestNorth,solar,h1867,scenarioB,avaConv,0.044680118
West,WestNorth,solar,h1868,scenarioB,avaConv,0.001651404
West,WestNorth,solar,h1869,scenarioB,avaConv,0
West,WestNorth,solar,h1870,scenarioB,avaConv,0
West,WestNorth,solar,h1871,scenarioB,avaConv,0
West,WestNorth,solar,h1872,scenarioB,avaConv,0
West,WestNorth,solar,h1873,scenarioB,avaConv,0
West,WestNorth,solar,h1874,scenarioB,avaConv,0
