scenario,region_1,region_2,carrier_1,carrier_2,timestep_4,parameter,value,comment
all,East,EastSouth,heat,districtHeat,h3161,genUp,1.193302667,
all,East,EastSouth,heat,districtHeat,h3162,genUp,1.330992728,
all,East,EastSouth,heat,districtHeat,h3163,genUp,1.308663572,
all,East,EastSouth,heat,districtHeat,h3164,genUp,1.259258294,
all,East,EastSouth,heat,districtHeat,h3165,genUp,0.968045605,
all,East,EastSouth,heat,districtHeat,h3166,genUp,0.66224807,
all,East,EastSouth,heat,districtHeat,h3167,genUp,0.86586387,
all,East,EastSouth,heat,districtHeat,h3168,genUp,0.848625627,
all,East,EastSouth,heat,districtHeat,h3169,genUp,0.866551764,
all,East,EastSouth,heat,districtHeat,h3170,genUp,1.091808826,
all,East,EastSouth,heat,districtHeat,h3171,genUp,1.366501054,
all,East,EastSouth,heat,districtHeat,h3172,genUp,1.810048427,
all,East,EastSouth,heat,districtHeat,h3173,genUp,2.297722322,
all,East,EastSouth,heat,districtHeat,h3174,genUp,2.127589569,
all,East,EastSouth,heat,districtHeat,h3175,genUp,2.196856598,
all,East,EastSouth,heat,districtHeat,h3176,genUp,1.967196517,
all,East,EastSouth,heat,districtHeat,h3177,genUp,1.745998527,
all,East,EastSouth,heat,districtHeat,h3178,genUp,1.53763576,
all,East,EastSouth,heat,districtHeat,h3179,genUp,1.453753997,
all,East,EastSouth,heat,districtHeat,h3180,genUp,1.568741067,
all,East,EastSouth,heat,districtHeat,h3181,genUp,1.52036763,
all,East,EastSouth,heat,districtHeat,h3182,genUp,1.635728535,
all,East,EastSouth,heat,districtHeat,h3183,genUp,1.692878123,
all,East,EastSouth,heat,districtHeat,h3184,genUp,1.697281142,
all,East,EastSouth,heat,districtHeat,h3185,genUp,1.896867758,
all,East,EastSouth,heat,districtHeat,h3186,genUp,2.034213872,
all,East,EastSouth,heat,districtHeat,h3187,genUp,1.971973371,
all,East,EastSouth,heat,districtHeat,h3188,genUp,1.896179864,
all,East,EastSouth,heat,districtHeat,h3189,genUp,1.414186598,
all,East,EastSouth,heat,districtHeat,h3190,genUp,0.980536881,
all,East,EastSouth,heat,districtHeat,h3191,genUp,1.391109772,
all,East,EastSouth,heat,districtHeat,h3192,genUp,1.413782875,
all,East,EastSouth,heat,districtHeat,h3193,genUp,1.471620357,
all,East,EastSouth,heat,districtHeat,h3194,genUp,1.758773974,
all,East,EastSouth,heat,districtHeat,h3195,genUp,2.28545544,
all,East,EastSouth,heat,districtHeat,h3196,genUp,3.141011267,
all,East,EastSouth,heat,districtHeat,h3197,genUp,3.934108862,
all,East,EastSouth,heat,districtHeat,h3198,genUp,3.737587881,
all,East,EastSouth,heat,districtHeat,h3199,genUp,3.678314835,
all,East,EastSouth,heat,districtHeat,h3200,genUp,3.324517697,
all,East,EastSouth,heat,districtHeat,h3201,genUp,2.983929618,
all,East,EastSouth,heat,districtHeat,h3202,genUp,2.696088107,
all,East,EastSouth,heat,districtHeat,h3203,genUp,2.549965842,
all,East,EastSouth,heat,districtHeat,h3204,genUp,2.642967703,
all,East,EastSouth,heat,districtHeat,h3205,genUp,2.559429887,
all,East,EastSouth,heat,districtHeat,h3206,genUp,2.675134739,
all,East,EastSouth,heat,districtHeat,h3207,genUp,2.816166091,
all,East,EastSouth,heat,districtHeat,h3208,genUp,2.869630441,
all,East,EastSouth,heat,districtHeat,h3209,genUp,3.113531422,
all,East,EastSouth,heat,districtHeat,h3210,genUp,3.335103247,
all,East,EastSouth,heat,districtHeat,h3211,genUp,3.250533589,
all,East,EastSouth,heat,districtHeat,h3212,genUp,3.107752615,
all,East,EastSouth,heat,districtHeat,h3213,genUp,2.368679198,
all,East,EastSouth,heat,districtHeat,h3214,genUp,1.638381932,
all,East,EastSouth,heat,districtHeat,h3215,genUp,1.824041707,
all,East,EastSouth,heat,districtHeat,h3216,genUp,1.87747617,
all,East,EastSouth,heat,districtHeat,h3217,genUp,1.922478429,
all,East,EastSouth,heat,districtHeat,h3218,genUp,2.231617254,
all,East,EastSouth,heat,districtHeat,h3219,genUp,2.904420986,
all,East,EastSouth,heat,districtHeat,h3220,genUp,4.0031899,
all,East,EastSouth,heat,districtHeat,h3221,genUp,5.105396433,
all,East,EastSouth,heat,districtHeat,h3222,genUp,4.83448762,
all,East,EastSouth,heat,districtHeat,h3223,genUp,4.752541471,
all,East,EastSouth,heat,districtHeat,h3224,genUp,4.292533414,
all,East,EastSouth,heat,districtHeat,h3225,genUp,3.90763097,
all,East,EastSouth,heat,districtHeat,h3226,genUp,3.535563749,
all,East,EastSouth,heat,districtHeat,h3227,genUp,3.429352829,
all,East,EastSouth,heat,districtHeat,h3228,genUp,3.434443742,
all,East,EastSouth,heat,districtHeat,h3229,genUp,3.386414252,
all,East,EastSouth,heat,districtHeat,h3230,genUp,3.568418678,
all,East,EastSouth,heat,districtHeat,h3231,genUp,3.70945003,
all,East,EastSouth,heat,districtHeat,h3232,genUp,3.767661347,
all,East,EastSouth,heat,districtHeat,h3233,genUp,4.060623659,
all,East,EastSouth,heat,districtHeat,h3234,genUp,4.326165901,
all,East,EastSouth,heat,districtHeat,h3235,genUp,4.201684898,
all,East,EastSouth,heat,districtHeat,h3236,genUp,3.952693005,
all,East,EastSouth,heat,districtHeat,h3237,genUp,3.053600371,
all,East,EastSouth,heat,districtHeat,h3238,genUp,2.150792611,
all,East,EastSouth,heat,districtHeat,h3239,genUp,2.416619024,
all,East,EastSouth,heat,districtHeat,h3240,genUp,2.426112957,
all,East,EastSouth,heat,districtHeat,h3241,genUp,2.646937112,
all,East,EastSouth,heat,districtHeat,h3242,genUp,2.890494145,
all,East,EastSouth,heat,districtHeat,h3243,genUp,3.784151919,
all,East,EastSouth,heat,districtHeat,h3244,genUp,5.403045935,
all,East,EastSouth,heat,districtHeat,h3245,genUp,6.208104867,
all,East,EastSouth,heat,districtHeat,h3246,genUp,5.927702121,
all,East,EastSouth,heat,districtHeat,h3247,genUp,5.893755575,
all,East,EastSouth,heat,districtHeat,h3248,genUp,5.367103997,
all,East,EastSouth,heat,districtHeat,h3249,genUp,4.876708415,
all,East,EastSouth,heat,districtHeat,h3250,genUp,4.653730915,
all,East,EastSouth,heat,districtHeat,h3251,genUp,4.459609047,
all,East,EastSouth,heat,districtHeat,h3252,genUp,4.381535979,
all,East,EastSouth,heat,districtHeat,h3253,genUp,4.109341043,
all,East,EastSouth,heat,districtHeat,h3254,genUp,4.366421194,
all,East,EastSouth,heat,districtHeat,h3255,genUp,4.591678256,
all,East,EastSouth,heat,districtHeat,h3256,genUp,4.887264077,
all,East,EastSouth,heat,districtHeat,h3257,genUp,5.268137337,
all,East,EastSouth,heat,districtHeat,h3258,genUp,5.51609739,
all,East,EastSouth,heat,districtHeat,h3259,genUp,5.364884212,
all,East,EastSouth,heat,districtHeat,h3260,genUp,4.992099209,
all,East,EastSouth,heat,districtHeat,h3261,genUp,3.893076012,
all,East,EastSouth,heat,districtHeat,h3262,genUp,2.892489537,
all,East,EastSouth,heat,districtHeat,h3263,genUp,2.292481968,
all,East,EastSouth,heat,districtHeat,h3264,genUp,2.390230796,
all,East,EastSouth,heat,districtHeat,h3265,genUp,2.382486486,
all,East,EastSouth,heat,districtHeat,h3266,genUp,2.678790088,
all,East,EastSouth,heat,districtHeat,h3267,genUp,3.725940602,
all,East,EastSouth,heat,districtHeat,h3268,genUp,5.471939129,
all,East,EastSouth,heat,districtHeat,h3269,genUp,6.004489067,
all,East,EastSouth,heat,districtHeat,h3270,genUp,5.65410151,
all,East,EastSouth,heat,districtHeat,h3271,genUp,5.435183082,
all,East,EastSouth,heat,districtHeat,h3272,genUp,4.952845869,
all,East,EastSouth,heat,districtHeat,h3273,genUp,4.603107804,
all,East,EastSouth,heat,districtHeat,h3274,genUp,4.309801545,
all,East,EastSouth,heat,districtHeat,h3275,genUp,4.088947502,
all,East,EastSouth,heat,districtHeat,h3276,genUp,4.120770591,
all,East,EastSouth,heat,districtHeat,h3277,genUp,4.125487669,
all,East,EastSouth,heat,districtHeat,h3278,genUp,4.312239061,
all,East,EastSouth,heat,districtHeat,h3279,genUp,4.515166968,
all,East,EastSouth,heat,districtHeat,h3280,genUp,4.710006617,
all,East,EastSouth,heat,districtHeat,h3281,genUp,5.020551118,
all,East,EastSouth,heat,districtHeat,h3282,genUp,5.303675551,
all,East,EastSouth,heat,districtHeat,h3283,genUp,5.209611961,
all,East,EastSouth,heat,districtHeat,h3284,genUp,4.771245166,
all,East,EastSouth,heat,districtHeat,h3285,genUp,3.786865093,
all,East,EastSouth,heat,districtHeat,h3286,genUp,2.698367669,
all,East,EastSouth,heat,districtHeat,h3287,genUp,1.819638688,
all,East,EastSouth,heat,districtHeat,h3288,genUp,1.820326582,
all,East,EastSouth,heat,districtHeat,h3289,genUp,1.895746253,
all,East,EastSouth,heat,districtHeat,h3290,genUp,2.262378614,
all,East,EastSouth,heat,districtHeat,h3291,genUp,2.895271,
all,East,EastSouth,heat,districtHeat,h3292,genUp,3.949725549,
all,East,EastSouth,heat,districtHeat,h3293,genUp,4.972827173,
all,East,EastSouth,heat,districtHeat,h3294,genUp,4.737426686,
all,East,EastSouth,heat,districtHeat,h3295,genUp,4.650733571,
all,East,EastSouth,heat,districtHeat,h3296,genUp,4.225889893,
all,East,EastSouth,heat,districtHeat,h3297,genUp,3.828152226,
all,East,EastSouth,heat,districtHeat,h3298,genUp,3.473667194,
all,East,EastSouth,heat,districtHeat,h3299,genUp,3.252813151,
all,East,EastSouth,heat,districtHeat,h3300,genUp,3.390129377,
all,East,EastSouth,heat,districtHeat,h3301,genUp,3.289353318,
all,East,EastSouth,heat,districtHeat,h3302,genUp,3.462207758,
all,East,EastSouth,heat,districtHeat,h3303,genUp,3.572821697,
all,East,EastSouth,heat,districtHeat,h3304,genUp,3.723346982,
all,East,EastSouth,heat,districtHeat,h3305,genUp,4.051473673,
all,East,EastSouth,heat,districtHeat,h3306,genUp,4.317015916,
all,East,EastSouth,heat,districtHeat,h3307,genUp,4.174952723,
all,East,EastSouth,heat,districtHeat,h3308,genUp,3.965872175,
all,East,EastSouth,heat,districtHeat,h3309,genUp,3.009286006,
all,East,EastSouth,heat,districtHeat,h3310,genUp,2.128463455,
all,East,EastSouth,heat,districtHeat,h3311,genUp,1.819638688,
all,East,EastSouth,heat,districtHeat,h3312,genUp,1.820326582,
all,East,EastSouth,heat,districtHeat,h3313,genUp,1.895746253,
all,East,EastSouth,heat,districtHeat,h3314,genUp,2.204885079,
all,East,EastSouth,heat,districtHeat,h3315,genUp,2.837777465,
all,East,EastSouth,heat,districtHeat,h3316,genUp,3.887828994,
all,East,EastSouth,heat,districtHeat,h3317,genUp,4.910930618,
all,East,EastSouth,heat,districtHeat,h3318,genUp,4.670783165,
all,East,EastSouth,heat,districtHeat,h3319,genUp,4.606419206,
all,East,EastSouth,heat,districtHeat,h3320,genUp,4.146411149,
all,East,EastSouth,heat,districtHeat,h3321,genUp,3.748673481,
all,East,EastSouth,heat,districtHeat,h3322,genUp,3.39418845,
all,East,EastSouth,heat,districtHeat,h3323,genUp,3.195319616,
all,East,EastSouth,heat,districtHeat,h3324,genUp,3.328232823,
all,East,EastSouth,heat,districtHeat,h3325,genUp,3.245038953,
all,East,EastSouth,heat,districtHeat,h3326,genUp,3.444625569,
all,East,EastSouth,heat,districtHeat,h3327,genUp,3.568074731,
all,East,EastSouth,heat,districtHeat,h3328,genUp,3.643868238,
all,East,EastSouth,heat,districtHeat,h3329,genUp,3.954412739,
all,East,EastSouth,heat,districtHeat,h3330,genUp,4.237537171,
all,East,EastSouth,heat,districtHeat,h3331,genUp,4.095473979,
all,East,EastSouth,heat,districtHeat,h3332,genUp,3.90397562,
all,East,EastSouth,heat,districtHeat,h3333,genUp,2.952136417,
all,East,EastSouth,heat,districtHeat,h3334,genUp,2.071313867,
all,East,EastSouth,heat,districtHeat,h3335,genUp,2.402378125,
all,East,EastSouth,heat,districtHeat,h3336,genUp,2.442633418,
all,East,EastSouth,heat,districtHeat,h3337,genUp,2.535979226,
all,East,EastSouth,heat,districtHeat,h3338,genUp,2.929343762,
all,East,EastSouth,heat,districtHeat,h3339,genUp,3.792240176,
all,East,EastSouth,heat,districtHeat,h3340,genUp,5.30704673,
all,East,EastSouth,heat,districtHeat,h3341,genUp,6.573675499,
all,East,EastSouth,heat,districtHeat,h3342,genUp,6.289557628,
all,East,EastSouth,heat,districtHeat,h3343,genUp,6.118638803,
all,East,EastSouth,heat,districtHeat,h3344,genUp,5.556822845,
all,East,EastSouth,heat,districtHeat,h3345,genUp,5.039695088,
all,East,EastSouth,heat,districtHeat,h3346,genUp,4.600984346,
all,East,EastSouth,heat,districtHeat,h3347,genUp,4.344965924,
all,East,EastSouth,heat,districtHeat,h3348,genUp,4.459952994,
all,East,EastSouth,heat,districtHeat,h3349,genUp,4.337191726,
all,East,EastSouth,heat,districtHeat,h3350,genUp,4.536778342,
all,East,EastSouth,heat,districtHeat,h3351,genUp,4.726871025,
all,East,EastSouth,heat,districtHeat,h3352,genUp,4.846978896,
all,East,EastSouth,heat,districtHeat,h3353,genUp,5.201837763,
all,East,EastSouth,heat,districtHeat,h3354,genUp,5.569187906,
all,East,EastSouth,heat,districtHeat,h3355,genUp,5.404795557,
all,East,EastSouth,heat,districtHeat,h3356,genUp,5.089160142,
all,East,EastSouth,heat,districtHeat,h3357,genUp,3.897479031,
all,East,EastSouth,heat,districtHeat,h3358,genUp,2.742338087,
all,East,EastSouth,heat,districtHeat,h3359,genUp,2.724696121,
all,East,EastSouth,heat,districtHeat,h3360,genUp,2.742966205,
all,East,EastSouth,heat,districtHeat,h3361,genUp,2.898208567,
all,East,EastSouth,heat,districtHeat,h3362,genUp,3.309155293,
all,East,EastSouth,heat,districtHeat,h3363,genUp,4.295844817,
all,East,EastSouth,heat,districtHeat,h3364,genUp,5.961176654,
all,East,EastSouth,heat,districtHeat,h3365,genUp,7.352286427,
all,East,EastSouth,heat,districtHeat,h3366,genUp,7.085406798,
all,East,EastSouth,heat,districtHeat,h3367,genUp,6.847844452,
all,East,EastSouth,heat,districtHeat,h3368,genUp,6.22413194,
all,East,EastSouth,heat,districtHeat,h3369,genUp,5.711407202,
all,East,EastSouth,heat,districtHeat,h3370,genUp,5.210799906,
all,East,EastSouth,heat,districtHeat,h3371,genUp,4.937199294,
all,East,EastSouth,heat,districtHeat,h3372,genUp,5.030201155,
all,East,EastSouth,heat,districtHeat,h3373,genUp,4.929425096,
all,East,EastSouth,heat,districtHeat,h3374,genUp,5.133758678,
all,East,EastSouth,heat,districtHeat,h3375,genUp,5.323851361,
all,East,EastSouth,heat,districtHeat,h3376,genUp,5.505855787,
all,East,EastSouth,heat,districtHeat,h3377,genUp,5.860714654,
all,East,EastSouth,heat,districtHeat,h3378,genUp,6.232467816,
all,East,EastSouth,heat,districtHeat,h3379,genUp,6.068075468,
all,East,EastSouth,heat,districtHeat,h3380,genUp,5.708125688,
all,East,EastSouth,heat,districtHeat,h3381,genUp,4.370322312,
all,East,EastSouth,heat,districtHeat,h3382,genUp,3.108970448,
all,East,EastSouth,heat,districtHeat,h3383,genUp,2.248167603,
all,East,EastSouth,heat,districtHeat,h3384,genUp,2.323587275,
all,East,EastSouth,heat,districtHeat,h3385,genUp,2.368589534,
all,East,EastSouth,heat,districtHeat,h3386,genUp,2.739968861,
all,East,EastSouth,heat,districtHeat,h3387,genUp,3.55855091,
all,East,EastSouth,heat,districtHeat,h3388,genUp,4.891726872,
all,East,EastSouth,heat,districtHeat,h3389,genUp,6.202296172,
all,East,EastSouth,heat,districtHeat,h3390,genUp,5.882669975,
all,East,EastSouth,heat,districtHeat,h3391,genUp,5.756065514,
all,East,EastSouth,heat,districtHeat,h3392,genUp,5.234160903,
all,East,EastSouth,heat,districtHeat,h3393,genUp,4.809347113,
all,East,EastSouth,heat,districtHeat,h3394,genUp,4.357801147,
all,East,EastSouth,heat,districtHeat,h3395,genUp,4.207275863,
all,East,EastSouth,heat,districtHeat,h3396,genUp,4.239098952,
all,East,EastSouth,heat,districtHeat,h3397,genUp,4.191069461,
all,East,EastSouth,heat,districtHeat,h3398,genUp,4.333506488,
all,East,EastSouth,heat,districtHeat,h3399,genUp,4.558763551,
all,East,EastSouth,heat,districtHeat,h3400,genUp,4.643707043,
all,East,EastSouth,heat,districtHeat,h3401,genUp,4.976236754,
all,East,EastSouth,heat,districtHeat,h3402,genUp,5.264108152,
all,East,EastSouth,heat,districtHeat,h3403,genUp,5.099715804,
all,East,EastSouth,heat,districtHeat,h3404,genUp,4.784080389,
all,East,EastSouth,heat,districtHeat,h3405,genUp,3.694207178,
all,East,EastSouth,heat,districtHeat,h3406,genUp,2.623291944,
all,East,EastSouth,heat,districtHeat,h3407,genUp,1.851117829,
all,East,EastSouth,heat,districtHeat,h3408,genUp,1.821044363,
all,East,EastSouth,heat,districtHeat,h3409,genUp,2.019539362,
all,East,EastSouth,heat,districtHeat,h3410,genUp,2.227932017,
all,East,EastSouth,heat,districtHeat,h3411,genUp,2.931153161,
all,East,EastSouth,heat,districtHeat,h3412,genUp,4.209429209,
all,East,EastSouth,heat,districtHeat,h3413,genUp,4.854498812,
all,East,EastSouth,heat,districtHeat,h3414,genUp,4.618754378,
all,East,EastSouth,heat,districtHeat,h3415,genUp,4.607136988,
all,East,EastSouth,heat,districtHeat,h3416,genUp,4.18229331,
all,East,EastSouth,heat,districtHeat,h3417,genUp,3.753794283,
all,East,EastSouth,heat,districtHeat,h3418,genUp,3.570728128,
all,East,EastSouth,heat,districtHeat,h3419,genUp,3.41177064,
all,East,EastSouth,heat,districtHeat,h3420,genUp,3.390847159,
all,East,EastSouth,heat,districtHeat,h3421,genUp,3.096667014,
all,East,EastSouth,heat,districtHeat,h3422,genUp,3.331418009,
all,East,EastSouth,heat,districtHeat,h3423,genUp,3.494778517,
all,East,EastSouth,heat,districtHeat,h3424,genUp,3.746049973,
all,East,EastSouth,heat,districtHeat,h3425,genUp,4.109341043,
all,East,EastSouth,heat,districtHeat,h3426,genUp,4.34815111,
all,East,EastSouth,heat,districtHeat,h3427,genUp,4.223670108,
all,East,EastSouth,heat,districtHeat,h3428,genUp,3.939857781,
all,East,EastSouth,heat,districtHeat,h3429,genUp,3.053600371,
all,East,EastSouth,heat,districtHeat,h3430,genUp,2.265435734,
all,East,EastSouth,heat,districtHeat,h3431,genUp,1.550785042,
all,East,EastSouth,heat,districtHeat,h3432,genUp,1.551472936,
all,East,EastSouth,heat,districtHeat,h3433,genUp,1.53898166,
all,East,EastSouth,heat,districtHeat,h3434,genUp,1.760209538,
all,East,EastSouth,heat,districtHeat,h3435,genUp,2.4627129,
all,East,EastSouth,heat,districtHeat,h3436,genUp,3.704389005,
all,East,EastSouth,heat,districtHeat,h3437,genUp,4.137410604,
all,East,EastSouth,heat,districtHeat,h3438,genUp,3.818158242,
all,East,EastSouth,heat,districtHeat,h3439,genUp,3.780870405,
all,East,EastSouth,heat,districtHeat,h3440,genUp,3.400341092,
all,East,EastSouth,heat,districtHeat,h3441,genUp,3.134828737,
all,East,EastSouth,heat,districtHeat,h3442,genUp,2.925748189,
all,East,EastSouth,heat,districtHeat,h3443,genUp,2.766790701,
all,East,EastSouth,heat,districtHeat,h3444,genUp,2.816195979,
all,East,EastSouth,heat,districtHeat,h3445,genUp,2.842898266,
all,East,EastSouth,heat,districtHeat,h3446,genUp,2.963006138,
all,East,EastSouth,heat,districtHeat,h3447,genUp,3.126366645,
all,East,EastSouth,heat,districtHeat,h3448,genUp,3.214995375,
all,East,EastSouth,heat,districtHeat,h3449,genUp,3.458896356,
all,East,EastSouth,heat,districtHeat,h3450,genUp,3.680124234,
all,East,EastSouth,heat,districtHeat,h3451,genUp,3.630718955,
all,East,EastSouth,heat,districtHeat,h3452,genUp,3.29856308,
all,East,EastSouth,heat,districtHeat,h3453,genUp,2.59833928,
all,East,EastSouth,heat,districtHeat,h3454,genUp,1.846056804,
all,East,EastSouth,heat,districtHeat,h3455,genUp,1.559217246,
all,East,EastSouth,heat,districtHeat,h3456,genUp,1.519993795,
all,East,EastSouth,heat,districtHeat,h3457,genUp,1.639727831,
all,East,EastSouth,heat,districtHeat,h3458,genUp,1.944463638,
all,East,EastSouth,heat,districtHeat,h3459,genUp,2.471145104,
all,East,EastSouth,heat,districtHeat,h3460,genUp,3.335163023,
all,East,EastSouth,heat,districtHeat,h3461,genUp,4.234471538,
all,East,EastSouth,heat,districtHeat,h3462,genUp,3.981144914,
all,East,EastSouth,heat,districtHeat,h3463,genUp,3.956692301,
all,East,EastSouth,heat,districtHeat,h3464,genUp,3.616074333,
all,East,EastSouth,heat,districtHeat,h3465,genUp,3.257904064,
all,East,EastSouth,heat,districtHeat,h3466,genUp,2.943330379,
all,East,EastSouth,heat,districtHeat,h3467,genUp,2.762043734,
all,East,EastSouth,heat,districtHeat,h3468,genUp,2.877374751,
all,East,EastSouth,heat,districtHeat,h3469,genUp,2.816166091,
all,East,EastSouth,heat,districtHeat,h3470,genUp,2.989020531,
all,East,EastSouth,heat,districtHeat,h3471,genUp,3.077305314,
all,East,EastSouth,heat,districtHeat,h3472,genUp,3.165934044,
all,East,EastSouth,heat,districtHeat,h3473,genUp,3.44974637,
all,East,EastSouth,heat,districtHeat,h3474,genUp,3.715288613,
all,East,EastSouth,heat,districtHeat,h3475,genUp,3.591151557,
all,East,EastSouth,heat,districtHeat,h3476,genUp,3.386474028,
all,East,EastSouth,heat,districtHeat,h3477,genUp,2.58075709,
all,East,EastSouth,heat,districtHeat,h3478,genUp,1.801742439,
