timestep_2,technology_1,scenario,parameter,value
h4580,photovoltaik,year_2018,avaConv,0
h4581,photovoltaik,year_2018,avaConv,0
h4582,photovoltaik,year_2018,avaConv,0
h4583,photovoltaik,year_2018,avaConv,0
h4584,photovoltaik,year_2018,avaConv,0
h4585,photovoltaik,year_2018,avaConv,0
h4586,photovoltaik,year_2018,avaConv,0
h4587,photovoltaik,year_2018,avaConv,0
h4588,photovoltaik,year_2018,avaConv,0.002
h4589,photovoltaik,year_2018,avaConv,0.041
h4590,photovoltaik,year_2018,avaConv,0.111
h4591,photovoltaik,year_2018,avaConv,0.203
h4592,photovoltaik,year_2018,avaConv,0.294
h4593,photovoltaik,year_2018,avaConv,0.366
h4594,photovoltaik,year_2018,avaConv,0.408
h4595,photovoltaik,year_2018,avaConv,0.43
h4596,photovoltaik,year_2018,avaConv,0.427
h4597,photovoltaik,year_2018,avaConv,0.397
h4598,photovoltaik,year_2018,avaConv,0.355
h4599,photovoltaik,year_2018,avaConv,0.289
h4600,photovoltaik,year_2018,avaConv,0.216
h4601,photovoltaik,year_2018,avaConv,0.138
h4602,photovoltaik,year_2018,avaConv,0.07
h4603,photovoltaik,year_2018,avaConv,0.02
h4604,photovoltaik,year_2018,avaConv,0
h4605,photovoltaik,year_2018,avaConv,0
h4606,photovoltaik,year_2018,avaConv,0
h4607,photovoltaik,year_2018,avaConv,0
h4608,photovoltaik,year_2018,avaConv,0
h4609,photovoltaik,year_2018,avaConv,0
h4610,photovoltaik,year_2018,avaConv,0
h4611,photovoltaik,year_2018,avaConv,0
h4612,photovoltaik,year_2018,avaConv,0.002
h4613,photovoltaik,year_2018,avaConv,0.043
h4614,photovoltaik,year_2018,avaConv,0.116
h4615,photovoltaik,year_2018,avaConv,0.213
h4616,photovoltaik,year_2018,avaConv,0.323
h4617,photovoltaik,year_2018,avaConv,0.425
h4618,photovoltaik,year_2018,avaConv,0.504
h4619,photovoltaik,year_2018,avaConv,0.552
h4620,photovoltaik,year_2018,avaConv,0.562
h4621,photovoltaik,year_2018,avaConv,0.543
h4622,photovoltaik,year_2018,avaConv,0.494
h4623,photovoltaik,year_2018,avaConv,0.41
h4624,photovoltaik,year_2018,avaConv,0.296
h4625,photovoltaik,year_2018,avaConv,0.188
h4626,photovoltaik,year_2018,avaConv,0.099
h4627,photovoltaik,year_2018,avaConv,0.03
h4628,photovoltaik,year_2018,avaConv,0
h4629,photovoltaik,year_2018,avaConv,0
h4630,photovoltaik,year_2018,avaConv,0
h4631,photovoltaik,year_2018,avaConv,0
h4632,photovoltaik,year_2018,avaConv,0
h4633,photovoltaik,year_2018,avaConv,0
h4634,photovoltaik,year_2018,avaConv,0
h4635,photovoltaik,year_2018,avaConv,0
h4636,photovoltaik,year_2018,avaConv,0.005
h4637,photovoltaik,year_2018,avaConv,0.065
h4638,photovoltaik,year_2018,avaConv,0.164
h4639,photovoltaik,year_2018,avaConv,0.288
h4640,photovoltaik,year_2018,avaConv,0.414
h4641,photovoltaik,year_2018,avaConv,0.52
h4642,photovoltaik,year_2018,avaConv,0.595
h4643,photovoltaik,year_2018,avaConv,0.634
h4644,photovoltaik,year_2018,avaConv,0.641
h4645,photovoltaik,year_2018,avaConv,0.615
h4646,photovoltaik,year_2018,avaConv,0.554
h4647,photovoltaik,year_2018,avaConv,0.463
h4648,photovoltaik,year_2018,avaConv,0.348
h4649,photovoltaik,year_2018,avaConv,0.225
h4650,photovoltaik,year_2018,avaConv,0.115
h4651,photovoltaik,year_2018,avaConv,0.034
h4652,photovoltaik,year_2018,avaConv,0
h4653,photovoltaik,year_2018,avaConv,0
h4654,photovoltaik,year_2018,avaConv,0
h4655,photovoltaik,year_2018,avaConv,0
h4656,photovoltaik,year_2018,avaConv,0
h4657,photovoltaik,year_2018,avaConv,0
h4658,photovoltaik,year_2018,avaConv,0
h4659,photovoltaik,year_2018,avaConv,0
h4660,photovoltaik,year_2018,avaConv,0.006
h4661,photovoltaik,year_2018,avaConv,0.06
h4662,photovoltaik,year_2018,avaConv,0.152
h4663,photovoltaik,year_2018,avaConv,0.269
h4664,photovoltaik,year_2018,avaConv,0.393
h4665,photovoltaik,year_2018,avaConv,0.506
h4666,photovoltaik,year_2018,avaConv,0.588
h4667,photovoltaik,year_2018,avaConv,0.627
h4668,photovoltaik,year_2018,avaConv,0.628
h4669,photovoltaik,year_2018,avaConv,0.599
h4670,photovoltaik,year_2018,avaConv,0.531
h4671,photovoltaik,year_2018,avaConv,0.442
h4672,photovoltaik,year_2018,avaConv,0.325
h4673,photovoltaik,year_2018,avaConv,0.209
h4674,photovoltaik,year_2018,avaConv,0.104
h4675,photovoltaik,year_2018,avaConv,0.031
h4676,photovoltaik,year_2018,avaConv,0
h4677,photovoltaik,year_2018,avaConv,0
h4678,photovoltaik,year_2018,avaConv,0
h4679,photovoltaik,year_2018,avaConv,0
h4680,photovoltaik,year_2018,avaConv,0
h4681,photovoltaik,year_2018,avaConv,0
h4682,photovoltaik,year_2018,avaConv,0
h4683,photovoltaik,year_2018,avaConv,0
h4684,photovoltaik,year_2018,avaConv,0.006
h4685,photovoltaik,year_2018,avaConv,0.063
h4686,photovoltaik,year_2018,avaConv,0.164
h4687,photovoltaik,year_2018,avaConv,0.288
h4688,photovoltaik,year_2018,avaConv,0.408
h4689,photovoltaik,year_2018,avaConv,0.51
h4690,photovoltaik,year_2018,avaConv,0.58
h4691,photovoltaik,year_2018,avaConv,0.612
h4692,photovoltaik,year_2018,avaConv,0.605
h4693,photovoltaik,year_2018,avaConv,0.56
h4694,photovoltaik,year_2018,avaConv,0.484
h4695,photovoltaik,year_2018,avaConv,0.395
h4696,photovoltaik,year_2018,avaConv,0.292
h4697,photovoltaik,year_2018,avaConv,0.188
h4698,photovoltaik,year_2018,avaConv,0.093
h4699,photovoltaik,year_2018,avaConv,0.026
h4700,photovoltaik,year_2018,avaConv,0
h4701,photovoltaik,year_2018,avaConv,0
h4702,photovoltaik,year_2018,avaConv,0
h4703,photovoltaik,year_2018,avaConv,0
h4704,photovoltaik,year_2018,avaConv,0
h4705,photovoltaik,year_2018,avaConv,0
h4706,photovoltaik,year_2018,avaConv,0
h4707,photovoltaik,year_2018,avaConv,0
h4708,photovoltaik,year_2018,avaConv,0.005
h4709,photovoltaik,year_2018,avaConv,0.054
h4710,photovoltaik,year_2018,avaConv,0.143
h4711,photovoltaik,year_2018,avaConv,0.256
h4712,photovoltaik,year_2018,avaConv,0.375
h4713,photovoltaik,year_2018,avaConv,0.475
h4714,photovoltaik,year_2018,avaConv,0.543
h4715,photovoltaik,year_2018,avaConv,0.578
h4716,photovoltaik,year_2018,avaConv,0.58
h4717,photovoltaik,year_2018,avaConv,0.552
h4718,photovoltaik,year_2018,avaConv,0.492
h4719,photovoltaik,year_2018,avaConv,0.414
h4720,photovoltaik,year_2018,avaConv,0.314
h4721,photovoltaik,year_2018,avaConv,0.201
h4722,photovoltaik,year_2018,avaConv,0.103
h4723,photovoltaik,year_2018,avaConv,0.029
h4724,photovoltaik,year_2018,avaConv,0
h4725,photovoltaik,year_2018,avaConv,0
h4726,photovoltaik,year_2018,avaConv,0
h4727,photovoltaik,year_2018,avaConv,0
h4728,photovoltaik,year_2018,avaConv,0
h4729,photovoltaik,year_2018,avaConv,0
h4730,photovoltaik,year_2018,avaConv,0
h4731,photovoltaik,year_2018,avaConv,0
h4732,photovoltaik,year_2018,avaConv,0.003
h4733,photovoltaik,year_2018,avaConv,0.056
h4734,photovoltaik,year_2018,avaConv,0.148
h4735,photovoltaik,year_2018,avaConv,0.26
h4736,photovoltaik,year_2018,avaConv,0.372
h4737,photovoltaik,year_2018,avaConv,0.467
h4738,photovoltaik,year_2018,avaConv,0.527
h4739,photovoltaik,year_2018,avaConv,0.566
h4740,photovoltaik,year_2018,avaConv,0.575
h4741,photovoltaik,year_2018,avaConv,0.556
h4742,photovoltaik,year_2018,avaConv,0.501
h4743,photovoltaik,year_2018,avaConv,0.417
h4744,photovoltaik,year_2018,avaConv,0.31
h4745,photovoltaik,year_2018,avaConv,0.19
h4746,photovoltaik,year_2018,avaConv,0.092
h4747,photovoltaik,year_2018,avaConv,0.023
h4748,photovoltaik,year_2018,avaConv,0
h4749,photovoltaik,year_2018,avaConv,0
h4750,photovoltaik,year_2018,avaConv,0
h4751,photovoltaik,year_2018,avaConv,0
h4752,photovoltaik,year_2018,avaConv,0
h4753,photovoltaik,year_2018,avaConv,0
h4754,photovoltaik,year_2018,avaConv,0
h4755,photovoltaik,year_2018,avaConv,0
h4756,photovoltaik,year_2018,avaConv,0.001
h4757,photovoltaik,year_2018,avaConv,0.048
h4758,photovoltaik,year_2018,avaConv,0.136
h4759,photovoltaik,year_2018,avaConv,0.246
h4760,photovoltaik,year_2018,avaConv,0.369
h4761,photovoltaik,year_2018,avaConv,0.484
h4762,photovoltaik,year_2018,avaConv,0.576
h4763,photovoltaik,year_2018,avaConv,0.63
h4764,photovoltaik,year_2018,avaConv,0.648
h4765,photovoltaik,year_2018,avaConv,0.626
h4766,photovoltaik,year_2018,avaConv,0.569
h4767,photovoltaik,year_2018,avaConv,0.476
h4768,photovoltaik,year_2018,avaConv,0.354
h4769,photovoltaik,year_2018,avaConv,0.229
h4770,photovoltaik,year_2018,avaConv,0.115
h4771,photovoltaik,year_2018,avaConv,0.032
h4772,photovoltaik,year_2018,avaConv,0
h4773,photovoltaik,year_2018,avaConv,0
h4774,photovoltaik,year_2018,avaConv,0
h4775,photovoltaik,year_2018,avaConv,0
h4776,photovoltaik,year_2018,avaConv,0
h4777,photovoltaik,year_2018,avaConv,0
h4778,photovoltaik,year_2018,avaConv,0
h4779,photovoltaik,year_2018,avaConv,0
h4780,photovoltaik,year_2018,avaConv,0.004
h4781,photovoltaik,year_2018,avaConv,0.062
h4782,photovoltaik,year_2018,avaConv,0.164
h4783,photovoltaik,year_2018,avaConv,0.292
h4784,photovoltaik,year_2018,avaConv,0.424
h4785,photovoltaik,year_2018,avaConv,0.534
h4786,photovoltaik,year_2018,avaConv,0.611
h4787,photovoltaik,year_2018,avaConv,0.652
h4788,photovoltaik,year_2018,avaConv,0.66
h4789,photovoltaik,year_2018,avaConv,0.631
h4790,photovoltaik,year_2018,avaConv,0.572
h4791,photovoltaik,year_2018,avaConv,0.478
h4792,photovoltaik,year_2018,avaConv,0.359
h4793,photovoltaik,year_2018,avaConv,0.229
h4794,photovoltaik,year_2018,avaConv,0.111
h4795,photovoltaik,year_2018,avaConv,0.028
h4796,photovoltaik,year_2018,avaConv,0
h4797,photovoltaik,year_2018,avaConv,0
h4798,photovoltaik,year_2018,avaConv,0
h4799,photovoltaik,year_2018,avaConv,0
h4800,photovoltaik,year_2018,avaConv,0
h4801,photovoltaik,year_2018,avaConv,0
h4802,photovoltaik,year_2018,avaConv,0
h4803,photovoltaik,year_2018,avaConv,0
h4804,photovoltaik,year_2018,avaConv,0.004
h4805,photovoltaik,year_2018,avaConv,0.054
h4806,photovoltaik,year_2018,avaConv,0.146
h4807,photovoltaik,year_2018,avaConv,0.261
h4808,photovoltaik,year_2018,avaConv,0.383
h4809,photovoltaik,year_2018,avaConv,0.488
h4810,photovoltaik,year_2018,avaConv,0.554
h4811,photovoltaik,year_2018,avaConv,0.593
h4812,photovoltaik,year_2018,avaConv,0.595
h4813,photovoltaik,year_2018,avaConv,0.56
h4814,photovoltaik,year_2018,avaConv,0.499
h4815,photovoltaik,year_2018,avaConv,0.406
h4816,photovoltaik,year_2018,avaConv,0.287
h4817,photovoltaik,year_2018,avaConv,0.173
h4818,photovoltaik,year_2018,avaConv,0.078
h4819,photovoltaik,year_2018,avaConv,0.017
h4820,photovoltaik,year_2018,avaConv,0
h4821,photovoltaik,year_2018,avaConv,0
h4822,photovoltaik,year_2018,avaConv,0
h4823,photovoltaik,year_2018,avaConv,0
h4824,photovoltaik,year_2018,avaConv,0
h4825,photovoltaik,year_2018,avaConv,0
h4826,photovoltaik,year_2018,avaConv,0
h4827,photovoltaik,year_2018,avaConv,0
h4828,photovoltaik,year_2018,avaConv,0.002
h4829,photovoltaik,year_2018,avaConv,0.038
h4830,photovoltaik,year_2018,avaConv,0.107
h4831,photovoltaik,year_2018,avaConv,0.192
h4832,photovoltaik,year_2018,avaConv,0.274
h4833,photovoltaik,year_2018,avaConv,0.333
h4834,photovoltaik,year_2018,avaConv,0.367
h4835,photovoltaik,year_2018,avaConv,0.386
h4836,photovoltaik,year_2018,avaConv,0.384
h4837,photovoltaik,year_2018,avaConv,0.362
h4838,photovoltaik,year_2018,avaConv,0.313
h4839,photovoltaik,year_2018,avaConv,0.248
h4840,photovoltaik,year_2018,avaConv,0.178
h4841,photovoltaik,year_2018,avaConv,0.115
h4842,photovoltaik,year_2018,avaConv,0.056
h4843,photovoltaik,year_2018,avaConv,0.012
h4844,photovoltaik,year_2018,avaConv,0
h4845,photovoltaik,year_2018,avaConv,0
h4846,photovoltaik,year_2018,avaConv,0
h4847,photovoltaik,year_2018,avaConv,0
h4848,photovoltaik,year_2018,avaConv,0
h4849,photovoltaik,year_2018,avaConv,0
h4850,photovoltaik,year_2018,avaConv,0
h4851,photovoltaik,year_2018,avaConv,0
h4852,photovoltaik,year_2018,avaConv,0.001
h4853,photovoltaik,year_2018,avaConv,0.028
h4854,photovoltaik,year_2018,avaConv,0.089
h4855,photovoltaik,year_2018,avaConv,0.169
h4856,photovoltaik,year_2018,avaConv,0.255
h4857,photovoltaik,year_2018,avaConv,0.339
h4858,photovoltaik,year_2018,avaConv,0.402
h4859,photovoltaik,year_2018,avaConv,0.447
h4860,photovoltaik,year_2018,avaConv,0.454
h4861,photovoltaik,year_2018,avaConv,0.43
h4862,photovoltaik,year_2018,avaConv,0.38
h4863,photovoltaik,year_2018,avaConv,0.311
h4864,photovoltaik,year_2018,avaConv,0.234
h4865,photovoltaik,year_2018,avaConv,0.156
h4866,photovoltaik,year_2018,avaConv,0.08
h4867,photovoltaik,year_2018,avaConv,0.019
h4868,photovoltaik,year_2018,avaConv,0
h4869,photovoltaik,year_2018,avaConv,0
h4870,photovoltaik,year_2018,avaConv,0
h4871,photovoltaik,year_2018,avaConv,0
h4872,photovoltaik,year_2018,avaConv,0
h4873,photovoltaik,year_2018,avaConv,0
h4874,photovoltaik,year_2018,avaConv,0
h4875,photovoltaik,year_2018,avaConv,0
h4876,photovoltaik,year_2018,avaConv,0.002
h4877,photovoltaik,year_2018,avaConv,0.048
h4878,photovoltaik,year_2018,avaConv,0.14
h4879,photovoltaik,year_2018,avaConv,0.261
h4880,photovoltaik,year_2018,avaConv,0.392
h4881,photovoltaik,year_2018,avaConv,0.506
h4882,photovoltaik,year_2018,avaConv,0.58
h4883,photovoltaik,year_2018,avaConv,0.617
h4884,photovoltaik,year_2018,avaConv,0.617
h4885,photovoltaik,year_2018,avaConv,0.591
h4886,photovoltaik,year_2018,avaConv,0.536
h4887,photovoltaik,year_2018,avaConv,0.448
h4888,photovoltaik,year_2018,avaConv,0.332
h4889,photovoltaik,year_2018,avaConv,0.208
h4890,photovoltaik,year_2018,avaConv,0.101
h4891,photovoltaik,year_2018,avaConv,0.024
h4892,photovoltaik,year_2018,avaConv,0
h4893,photovoltaik,year_2018,avaConv,0
h4894,photovoltaik,year_2018,avaConv,0
h4895,photovoltaik,year_2018,avaConv,0
h4896,photovoltaik,year_2018,avaConv,0
h4897,photovoltaik,year_2018,avaConv,0
h4898,photovoltaik,year_2018,avaConv,0
h4899,photovoltaik,year_2018,avaConv,0
h4900,photovoltaik,year_2018,avaConv,0.002
h4901,photovoltaik,year_2018,avaConv,0.056
h4902,photovoltaik,year_2018,avaConv,0.157
h4903,photovoltaik,year_2018,avaConv,0.282
h4904,photovoltaik,year_2018,avaConv,0.409
h4905,photovoltaik,year_2018,avaConv,0.517
h4906,photovoltaik,year_2018,avaConv,0.596
h4907,photovoltaik,year_2018,avaConv,0.64
h4908,photovoltaik,year_2018,avaConv,0.648
h4909,photovoltaik,year_2018,avaConv,0.62
h4910,photovoltaik,year_2018,avaConv,0.558
h4911,photovoltaik,year_2018,avaConv,0.463
h4912,photovoltaik,year_2018,avaConv,0.342
h4913,photovoltaik,year_2018,avaConv,0.212
h4914,photovoltaik,year_2018,avaConv,0.098
h4915,photovoltaik,year_2018,avaConv,0.021
h4916,photovoltaik,year_2018,avaConv,0
h4917,photovoltaik,year_2018,avaConv,0
h4918,photovoltaik,year_2018,avaConv,0
h4919,photovoltaik,year_2018,avaConv,0
h4920,photovoltaik,year_2018,avaConv,0
h4921,photovoltaik,year_2018,avaConv,0
h4922,photovoltaik,year_2018,avaConv,0
h4923,photovoltaik,year_2018,avaConv,0
h4924,photovoltaik,year_2018,avaConv,0.002
h4925,photovoltaik,year_2018,avaConv,0.051
h4926,photovoltaik,year_2018,avaConv,0.144
h4927,photovoltaik,year_2018,avaConv,0.263
h4928,photovoltaik,year_2018,avaConv,0.384
h4929,photovoltaik,year_2018,avaConv,0.491
h4930,photovoltaik,year_2018,avaConv,0.573
h4931,photovoltaik,year_2018,avaConv,0.62
h4932,photovoltaik,year_2018,avaConv,0.624
h4933,photovoltaik,year_2018,avaConv,0.587
h4934,photovoltaik,year_2018,avaConv,0.519
h4935,photovoltaik,year_2018,avaConv,0.422
h4936,photovoltaik,year_2018,avaConv,0.306
h4937,photovoltaik,year_2018,avaConv,0.189
h4938,photovoltaik,year_2018,avaConv,0.088
h4939,photovoltaik,year_2018,avaConv,0.018
h4940,photovoltaik,year_2018,avaConv,0
h4941,photovoltaik,year_2018,avaConv,0
h4942,photovoltaik,year_2018,avaConv,0
h4943,photovoltaik,year_2018,avaConv,0
h4944,photovoltaik,year_2018,avaConv,0
h4945,photovoltaik,year_2018,avaConv,0
h4946,photovoltaik,year_2018,avaConv,0
h4947,photovoltaik,year_2018,avaConv,0
h4948,photovoltaik,year_2018,avaConv,0.002
h4949,photovoltaik,year_2018,avaConv,0.052
h4950,photovoltaik,year_2018,avaConv,0.15
h4951,photovoltaik,year_2018,avaConv,0.274
h4952,photovoltaik,year_2018,avaConv,0.402
h4953,photovoltaik,year_2018,avaConv,0.512
h4954,photovoltaik,year_2018,avaConv,0.59
h4955,photovoltaik,year_2018,avaConv,0.634
h4956,photovoltaik,year_2018,avaConv,0.642
h4957,photovoltaik,year_2018,avaConv,0.614
h4958,photovoltaik,year_2018,avaConv,0.552
h4959,photovoltaik,year_2018,avaConv,0.454
h4960,photovoltaik,year_2018,avaConv,0.334
h4961,photovoltaik,year_2018,avaConv,0.21
h4962,photovoltaik,year_2018,avaConv,0.098
h4963,photovoltaik,year_2018,avaConv,0.02
h4964,photovoltaik,year_2018,avaConv,0
h4965,photovoltaik,year_2018,avaConv,0
h4966,photovoltaik,year_2018,avaConv,0
h4967,photovoltaik,year_2018,avaConv,0
h4968,photovoltaik,year_2018,avaConv,0
h4969,photovoltaik,year_2018,avaConv,0
h4970,photovoltaik,year_2018,avaConv,0
h4971,photovoltaik,year_2018,avaConv,0
h4972,photovoltaik,year_2018,avaConv,0.001
h4973,photovoltaik,year_2018,avaConv,0.052
h4974,photovoltaik,year_2018,avaConv,0.15
h4975,photovoltaik,year_2018,avaConv,0.272
h4976,photovoltaik,year_2018,avaConv,0.396
h4977,photovoltaik,year_2018,avaConv,0.502
h4978,photovoltaik,year_2018,avaConv,0.576
h4979,photovoltaik,year_2018,avaConv,0.614
h4980,photovoltaik,year_2018,avaConv,0.61
h4981,photovoltaik,year_2018,avaConv,0.572
h4982,photovoltaik,year_2018,avaConv,0.502
h4983,photovoltaik,year_2018,avaConv,0.407
h4984,photovoltaik,year_2018,avaConv,0.298
h4985,photovoltaik,year_2018,avaConv,0.182
h4986,photovoltaik,year_2018,avaConv,0.086
h4987,photovoltaik,year_2018,avaConv,0.018
h4988,photovoltaik,year_2018,avaConv,0
h4989,photovoltaik,year_2018,avaConv,0
h4990,photovoltaik,year_2018,avaConv,0
h4991,photovoltaik,year_2018,avaConv,0
h4992,photovoltaik,year_2018,avaConv,0
h4993,photovoltaik,year_2018,avaConv,0
h4994,photovoltaik,year_2018,avaConv,0
h4995,photovoltaik,year_2018,avaConv,0
h4996,photovoltaik,year_2018,avaConv,0.001
h4997,photovoltaik,year_2018,avaConv,0.047
h4998,photovoltaik,year_2018,avaConv,0.142
h4999,photovoltaik,year_2018,avaConv,0.254
h5000,photovoltaik,year_2018,avaConv,0.362
h5001,photovoltaik,year_2018,avaConv,0.442
h5002,photovoltaik,year_2018,avaConv,0.478
h5003,photovoltaik,year_2018,avaConv,0.478
h5004,photovoltaik,year_2018,avaConv,0.438
h5005,photovoltaik,year_2018,avaConv,0.366
h5006,photovoltaik,year_2018,avaConv,0.296
h5007,photovoltaik,year_2018,avaConv,0.238
h5008,photovoltaik,year_2018,avaConv,0.166
h5009,photovoltaik,year_2018,avaConv,0.099
h5010,photovoltaik,year_2018,avaConv,0.044
h5011,photovoltaik,year_2018,avaConv,0.007
h5012,photovoltaik,year_2018,avaConv,0
h5013,photovoltaik,year_2018,avaConv,0
h5014,photovoltaik,year_2018,avaConv,0
h5015,photovoltaik,year_2018,avaConv,0
h5016,photovoltaik,year_2018,avaConv,0
h5017,photovoltaik,year_2018,avaConv,0
h5018,photovoltaik,year_2018,avaConv,0
h5019,photovoltaik,year_2018,avaConv,0
h5020,photovoltaik,year_2018,avaConv,0
h5021,photovoltaik,year_2018,avaConv,0.034
h5022,photovoltaik,year_2018,avaConv,0.11
h5023,photovoltaik,year_2018,avaConv,0.215
h5024,photovoltaik,year_2018,avaConv,0.321
h5025,photovoltaik,year_2018,avaConv,0.416
h5026,photovoltaik,year_2018,avaConv,0.478
h5027,photovoltaik,year_2018,avaConv,0.527
h5028,photovoltaik,year_2018,avaConv,0.536
h5029,photovoltaik,year_2018,avaConv,0.516
h5030,photovoltaik,year_2018,avaConv,0.466
h5031,photovoltaik,year_2018,avaConv,0.387
h5032,photovoltaik,year_2018,avaConv,0.287
h5033,photovoltaik,year_2018,avaConv,0.183
h5034,photovoltaik,year_2018,avaConv,0.083
h5035,photovoltaik,year_2018,avaConv,0.014
h5036,photovoltaik,year_2018,avaConv,0
h5037,photovoltaik,year_2018,avaConv,0
h5038,photovoltaik,year_2018,avaConv,0
h5039,photovoltaik,year_2018,avaConv,0
h5040,photovoltaik,year_2018,avaConv,0
h5041,photovoltaik,year_2018,avaConv,0
h5042,photovoltaik,year_2018,avaConv,0
h5043,photovoltaik,year_2018,avaConv,0
h5044,photovoltaik,year_2018,avaConv,0.001
h5045,photovoltaik,year_2018,avaConv,0.045
h5046,photovoltaik,year_2018,avaConv,0.141
h5047,photovoltaik,year_2018,avaConv,0.265
h5048,photovoltaik,year_2018,avaConv,0.391
h5049,photovoltaik,year_2018,avaConv,0.499
h5050,photovoltaik,year_2018,avaConv,0.573
h5051,photovoltaik,year_2018,avaConv,0.611
h5052,photovoltaik,year_2018,avaConv,0.615
h5053,photovoltaik,year_2018,avaConv,0.586
h5054,photovoltaik,year_2018,avaConv,0.516
h5055,photovoltaik,year_2018,avaConv,0.418
h5056,photovoltaik,year_2018,avaConv,0.299
h5057,photovoltaik,year_2018,avaConv,0.178
h5058,photovoltaik,year_2018,avaConv,0.078
h5059,photovoltaik,year_2018,avaConv,0.012
h5060,photovoltaik,year_2018,avaConv,0
h5061,photovoltaik,year_2018,avaConv,0
h5062,photovoltaik,year_2018,avaConv,0
h5063,photovoltaik,year_2018,avaConv,0
h5064,photovoltaik,year_2018,avaConv,0
h5065,photovoltaik,year_2018,avaConv,0
h5066,photovoltaik,year_2018,avaConv,0
h5067,photovoltaik,year_2018,avaConv,0
h5068,photovoltaik,year_2018,avaConv,0
h5069,photovoltaik,year_2018,avaConv,0.041
h5070,photovoltaik,year_2018,avaConv,0.13
h5071,photovoltaik,year_2018,avaConv,0.244
h5072,photovoltaik,year_2018,avaConv,0.356
h5073,photovoltaik,year_2018,avaConv,0.443
h5074,photovoltaik,year_2018,avaConv,0.501
h5075,photovoltaik,year_2018,avaConv,0.54
h5076,photovoltaik,year_2018,avaConv,0.549
h5077,photovoltaik,year_2018,avaConv,0.532
h5078,photovoltaik,year_2018,avaConv,0.476
h5079,photovoltaik,year_2018,avaConv,0.386
h5080,photovoltaik,year_2018,avaConv,0.28
h5081,photovoltaik,year_2018,avaConv,0.171
h5082,photovoltaik,year_2018,avaConv,0.076
h5083,photovoltaik,year_2018,avaConv,0.012
h5084,photovoltaik,year_2018,avaConv,0
h5085,photovoltaik,year_2018,avaConv,0
h5086,photovoltaik,year_2018,avaConv,0
h5087,photovoltaik,year_2018,avaConv,0
h5088,photovoltaik,year_2018,avaConv,0
h5089,photovoltaik,year_2018,avaConv,0
h5090,photovoltaik,year_2018,avaConv,0
h5091,photovoltaik,year_2018,avaConv,0
h5092,photovoltaik,year_2018,avaConv,0
h5093,photovoltaik,year_2018,avaConv,0.031
h5094,photovoltaik,year_2018,avaConv,0.115
h5095,photovoltaik,year_2018,avaConv,0.222
h5096,photovoltaik,year_2018,avaConv,0.332
h5097,photovoltaik,year_2018,avaConv,0.431
h5098,photovoltaik,year_2018,avaConv,0.507
h5099,photovoltaik,year_2018,avaConv,0.542
h5100,photovoltaik,year_2018,avaConv,0.54
h5101,photovoltaik,year_2018,avaConv,0.503
h5102,photovoltaik,year_2018,avaConv,0.428
h5103,photovoltaik,year_2018,avaConv,0.33
h5104,photovoltaik,year_2018,avaConv,0.227
h5105,photovoltaik,year_2018,avaConv,0.129
h5106,photovoltaik,year_2018,avaConv,0.052
h5107,photovoltaik,year_2018,avaConv,0.006
h5108,photovoltaik,year_2018,avaConv,0
h5109,photovoltaik,year_2018,avaConv,0
h5110,photovoltaik,year_2018,avaConv,0
h5111,photovoltaik,year_2018,avaConv,0
h5112,photovoltaik,year_2018,avaConv,0
h5113,photovoltaik,year_2018,avaConv,0
h5114,photovoltaik,year_2018,avaConv,0
h5115,photovoltaik,year_2018,avaConv,0
h5116,photovoltaik,year_2018,avaConv,0
h5117,photovoltaik,year_2018,avaConv,0.022
h5118,photovoltaik,year_2018,avaConv,0.09
h5119,photovoltaik,year_2018,avaConv,0.184
h5120,photovoltaik,year_2018,avaConv,0.287
h5121,photovoltaik,year_2018,avaConv,0.386
h5122,photovoltaik,year_2018,avaConv,0.468
h5123,photovoltaik,year_2018,avaConv,0.519
h5124,photovoltaik,year_2018,avaConv,0.529
h5125,photovoltaik,year_2018,avaConv,0.506
h5126,photovoltaik,year_2018,avaConv,0.452
h5127,photovoltaik,year_2018,avaConv,0.369
h5128,photovoltaik,year_2018,avaConv,0.272
h5129,photovoltaik,year_2018,avaConv,0.171
h5130,photovoltaik,year_2018,avaConv,0.077
h5131,photovoltaik,year_2018,avaConv,0.011
h5132,photovoltaik,year_2018,avaConv,0
h5133,photovoltaik,year_2018,avaConv,0
h5134,photovoltaik,year_2018,avaConv,0
h5135,photovoltaik,year_2018,avaConv,0
h5136,photovoltaik,year_2018,avaConv,0
h5137,photovoltaik,year_2018,avaConv,0
h5138,photovoltaik,year_2018,avaConv,0
h5139,photovoltaik,year_2018,avaConv,0
h5140,photovoltaik,year_2018,avaConv,0
h5141,photovoltaik,year_2018,avaConv,0.039
h5142,photovoltaik,year_2018,avaConv,0.135
h5143,photovoltaik,year_2018,avaConv,0.259
h5144,photovoltaik,year_2018,avaConv,0.386
h5145,photovoltaik,year_2018,avaConv,0.495
h5146,photovoltaik,year_2018,avaConv,0.569
h5147,photovoltaik,year_2018,avaConv,0.611
h5148,photovoltaik,year_2018,avaConv,0.617
h5149,photovoltaik,year_2018,avaConv,0.592
h5150,photovoltaik,year_2018,avaConv,0.532
h5151,photovoltaik,year_2018,avaConv,0.44
h5152,photovoltaik,year_2018,avaConv,0.324
h5153,photovoltaik,year_2018,avaConv,0.197
